item_id,date,description,engine,km,link,location,name,price,year
28376845,25.03.2019,"
Vendue avec 2 jeux de roues:-Eté : jantes alu 18"" Mustang-Hiver: jantes alu 17"" MustangEquipement:Jantes en aluRéglage électrique des siègesClimatisation manuelleSellerie c...
",Essence,72000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-mustang-v6-premium-2012--28376845.aspx?view=2&pi=5001&fcid=113&pr=1,Chézard-St-Martin,FORD MUSTANG V6 Premium 2012,19900.0,2012
28376823,25.03.2019,"
Automat Getriebe Klimaanlage Alufelgen Lederausstattung elektrisch Sitz Tür hinten wenig gedrückt top Zustand Ausstattung:AlufelgenElektrische SitzverstellungManuelle Klimaanlage...
",Essence,177000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/chevrolet-hhr-2400-lt-automatic--28376823.aspx?view=2&pi=5001&fcid=113&pr=1,Schwerzenbach ,CHEVROLET HHR 2400 LT Automatic,2749.0,2008
28376821,25.03.2019,"
Ablieferungspauschale 290.-*** Starker Allradler mit 2000 kg Anhängerlast***Ausstattung:AlufelgenSitzheizungStabilitätskontrolleFreisprechanlageIsofixAnhängerkupplungBl...
",Diesel,65000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/subaru-forester-20d-swiss-lineatronic--28376821.aspx?view=2&pi=5001&fcid=113&pr=1,Bad Ragaz,SUBARU Forester 2.0D Swiss Lineatronic,19800.0,2015
28376817,25.03.2019,"
in diversen Farben erhältlichAusstattung:AlufelgenElektrische SitzverstellungParkhilfeSitzbezug LederEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempoma...
",Essence,5,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/hyundai-tucson-luxery-plus--28376817.aspx?view=2&pi=5001&fcid=113&pr=1,Samstagern ,HYUNDAI TUCSON Luxery Plus,36790.0,2019
28376813,25.03.2019,"
FIX PREIS  VW Polo 1.4 B04 Lauft sehr gut , Motorleuchte brennt seit längerem ( Vorbesitzer störte es nicht )  SCHAUEN SIE ALLE MEINE ANGEBOTE AN   Standort : 4534 Flumenth...
",Essence,129800,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-polo-14-16v-comfortline--28376813.aspx?view=2&pi=5001&fcid=113&pr=1,Attiswil,VW Polo 1.4 16V Comfortline,1699.0,2004
28376798,25.03.2019,"
Sehr gepflegt, ab Service.Eigenschaften:Für ExportDirekt-/Parallelimport
",Essence,98000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/kia-sportage--28376798.aspx?view=2&pi=5001&fcid=113&pr=1,Zurich,KIA SPORTAGE,12500.0,2014
28375936,24.03.2019,"
SUZUKI Jimny 1.3 16V GL TopMise en circulation 01.09.09Jamais accidentéDocuments d'origines + facture révisionsEquipement:Jantes alu + 2ie set de roues hiver montées sur jantesClim...
",Essence,57000,"https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/suzuki-jimny-13-16v-gl-top,-2009,-57'000-km--28375936.aspx?view=2&pi=5001&fcid=113&pr=1",Genève,"Suzuki Jimny 1.3 16V GL Top, 2009, 57'000 km",9750.0,2009
28375863,24.03.2019,"
A vendre ou à échanger avec une range rover evoque ,Mini Countryman faible kilométrage 69000 année fin 2011Expertise sera fait le jour de vente à ma charge 
",Essence,69000,"https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mini-countryman-one-fwd,-2011,-69'000-km--28375863.aspx?view=2&pi=5001&fcid=113&pr=1",Martigny,"Mini Countryman one FWD, 2011, 69'000 km",7990.0,2011
28375822,24.03.2019,"
Mercedes E 240 avec 189250kmintérieur cuire expertisee en 11.03.2019echange possible avec une petite automatique
",Essence,189250,"https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-e-240-expertis%c3%a9e-2019,-2004,-189'250-km--28375822.aspx?view=2&pi=5001&fcid=113&pr=1",Meyrin,"Mercedes E 240 expertisée 2019, 2004, 189'250 km",7100.0,2004
28375631,24.03.2019,"
Ford transit tel 0799553508
",Diesel,300000,"https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-transit,-2004,-300'000-km--28375631.aspx?view=2&pi=5001&fcid=113&pr=1",Le Cerneux-Veusil,"Ford Transit, 2004, 300'000 km",1400.0,2004
