item_id,date,description,engine,km,link,location,name,price,year
28702987,17.04.2019,"
Ausstattung:DifferenzialsperreSitzbezug StoffExtras:8-fach bereift
",Essence,260500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/volvo-240-23--28702987.aspx?view=2&pi=4201&fcid=113&pr=1,Emmenbrücke,VOLVO 240 2.3,1900.0,1990
28702986,17.04.2019,"
Ausstattung:StabilitätskontrolleAutomatische KlimaanlageSitzbezug StoffExtras:8-fach bereift
",Essence,177509,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/volvo-c30-16--28702986.aspx?view=2&pi=4201&fcid=113&pr=1,Küssnacht am Rigi,VOLVO C30 1.6,2400.0,2009
28702978,17.04.2019,"
Willkommen bei der Grenzgarage Miwag AG - Ihr OCCASIONS Spezialist.Profitieren Sie JETZT von unseren attraktiven Leasing und/oder Teilzahlungs Angeboten - mehr Informationen auf Anfrag...
",Essence,40290,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/subaru-xv-20-swiss-three-awd-cvt--28702978.aspx?view=2&pi=4201&fcid=113&pr=1,St. Margrethen,SUBARU XV 2.0 Swiss Three AWD CVT,18900.0,2014
28702967,17.04.2019,"
485 CSR Ausführung, Swiss Pack Optik, Windschutzscheibe beheizt, Scheibenwischersystem, Verdeck, Türen, Black Pack, LED Scheinwerfer, Sitzabsenkung, 4 Punkt Gurten Typ Schroth, Armaturen...
",Essence,50,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/caterham-seven-485-csr--28702967.aspx?view=2&pi=4201&fcid=113&pr=1,Schötz,CATERHAM Seven 485 CSR,90600.0,2018
28702957,17.04.2019,"
AFS1AFS SYSTEMBIC2TWO TONE BODY PAINTING - NERO DS 1250CALAALLUMINUM BRAKE CALIPERSCFG1FRONT GRILL WITH CHROMED EDGESCRPTTappeti - BLU (BLUE)DAY2DAYTONA STYLE REAR ...
",Essence,52300,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ferrari-california-39-v8-t--28702957.aspx?view=2&pi=4201&fcid=113&pr=1,Zoug,FERRARI California 3.9 V8 T,144000.0,2014
28702955,17.04.2019,"
Vielen Dank für ihre Interesse  EINTAUSCH/FINANZIERUNG/LEASING/GARANTIE Gerne Beraten wir ihnen,für eine Probefahrt und Besichtigung bitte Termin vereinbaren. Für alle andere Fr...
",Essence,155750,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a6-30-tfsi-v6-quattro-s-tronic--28702955.aspx?view=2&pi=4201&fcid=113&pr=1,Hinwil,AUDI A6 3.0 TFSI V6 quattro S-tronic,19000.0,2011
28702951,17.04.2019,"
Voiture expertisé du jours avec garantie constructeur 5 ans ou 100'000km. service gratuits.Leasing financement possible.Uniquement sur rendez-vous.Magnifique Q7 7places super bien ...
",Diesel,38500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-q7-30-tdi-quattro-tiptronic--28702951.aspx?view=2&pi=4201&fcid=113&pr=1,Romanel-sur-Lausanne,AUDI Q7 3.0 TDI quattro tiptronic,79900.0,2017
28702944,17.04.2019,"
In Kundenauftrag zu Verkaufen / AB MFK 13.32018Ausstattung:AlufelgenSitzbezug LederIsofixPanoramadachAutomatische KlimaanlageExtras:8-fach bereiftEigenschaften:Ab MFK...
",Essence,152000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-206-16-roland-garros--28702944.aspx?view=2&pi=4201&fcid=113&pr=1,Gais,PEUGEOT 206 1.6 Roland Garros,1800.0,1999
28702939,17.04.2019,"
Ausstattung:StabilitätskontrolleIsofixAutomatische KlimaanlageEigenschaften:Direkt-/Parallelimport
",Diesel,128450,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-sharan-19-tdi-comfortline-4motion--28702939.aspx?view=2&pi=4201&fcid=113&pr=1,Urdorf,VW Sharan 1.9 TDI Comfortline 4Motion,3300.0,2004
28702930,17.04.2019,"
Expertise du JourEquipement:Climatisation manuelleIsofixSellerie tissuPropriétés véhicule:Expertisée
",Essence,57000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mitsubishi-outlander-20-16v-invite--28702930.aspx?view=2&pi=4201&fcid=113&pr=1,Sierre ,MITSUBISHI Outlander 2.0 16V Invite,8900.0,2006
28702928,17.04.2019,"
* Vielen Dank für Ihr Interesse an unseren * Fahrzeugen Wir freuen uns auf Ihren Besuch. * Bitte Telefonische Voranmeldung für Besichtigung und Probefahrt. * Garantiert kein Unfall...
",Diesel,135000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-x3-xdrive-20d--28702928.aspx?view=2&pi=4202&fcid=113&pr=1,Grenchen (SO),BMW X3 xDrive 20d,17500.0,2011
28702920,17.04.2019,"
CH-Neuwagen sofort ab Lager lieferbar / Modell 2019 WLTP, 4 Jahre / 100'000km Werksgarantie, auf Wunsch auch noch erweiterbar auf bis zu 5 Jahre / 150'000km, *OPTIONAL MIT VSSP VOLKSWAGE...
",Essence,25,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-up-10-tsi-115-gti--28702920.aspx?view=2&pi=4202&fcid=113&pr=1,Gähwil,VW Up 1.0 TSI 115 GTI,20750.0,2019
28702918,17.04.2019,"
CH-Neuwagen sofort ab Lager lieferbar / Modell 2019 WLTP, 4 Jahre / 100'000km Werksgarantie, auf Wunsch auch noch erweiterbar auf bis zu 5 Jahre / 150'000km, *OPTIONAL MIT VSSP VOLKSWAGE...
",Essence,25,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-tiguan-20-tsi-highline-dsg--28702918.aspx?view=2&pi=4202&fcid=113&pr=1,Gähwil,VW TIGUAN 2.0 TSI Highline DSG,56999.0,2019
28702917,17.04.2019,"
CH-Neuwagen sofort ab Lager lieferbar / Modell 2019 WLTP, 4 Jahre / 100'000km Werksgarantie, auf Wunsch auch noch erweiterbar auf bis zu 5 Jahre / 150'000km, *OPTIONAL MIT VSSP VOLKSWAGE...
",Essence,25,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-tiguan-20-tsi-highline-dsg--28702917.aspx?view=2&pi=4202&fcid=113&pr=1,Gähwil,VW TIGUAN 2.0 TSI Highline DSG,46999.0,2019
28702915,17.04.2019,"
Der Service wurde regelmässig durchgeführtP.S.:8 fach bereiftAusstattung:AlufelgenSitzbezug LederSitzheizungStabilitätskontrolleSportsitzeAutomatische KlimaanlageExtr...
",Essence,163000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a3-18-t-ambition--28702915.aspx?view=2&pi=4202&fcid=113&pr=1,Regensdorf,AUDI A3 1.8 T Ambition,1990.0,2001
28702905,17.04.2019,"
Ausstattung:AlufelgenDifferenzialsperreStabilitätskontrolleTempomatIsofixSportsitzeAutomatische KlimaanlageSitzbezug StoffExtras:8-fach bereift
",Essence,142000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-touran-14-tsi-highline--28702905.aspx?view=2&pi=4202&fcid=113&pr=1,Oberbipp,VW Touran 1.4 TSI Highline,4400.0,2007
28702883,17.04.2019,"
Ausstattung:AlufelgenParkhilfeManuelle KlimaanlageEingebautes NavigationssystemSchiebedachSitzheizungStabilitätskontrolleTempomatFreisprechanlageIsofixAutomatische ...
",Electrique,7800,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-i3-94ah--28702883.aspx?view=2&pi=4202&fcid=113&pr=1,Neuenhof,BMW i3 (94Ah),38400.0,2018
28702882,17.04.2019,"
Eine Bereitstellungspauschale von CHF 290.- wird verrechnet. Sie erhalten Ihren Wagen eingelöst mit einer Autobahnvignette und optischer und technischer Fahrzeugaufbereitung. Unsere Fahr...
",Diesel,31500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-430d-gran-coup%c3%a9-xdrive-sport-line-steptronic--28702882.aspx?view=2&pi=4202&fcid=113&pr=1,Ettingen,BMW 430d Gran Coupé xDrive Sport Line Steptronic,34990.0,2015
28702880,17.04.2019,"
^PANORAMA-GLASDACH^TEIL-LEDER AUSSTATUNG^KLIMA^TEMPOMAT^GEPFLEGTES AUTO^Ausstattung:AlufelgenStabilitätskontrolleTempomatIsofixKurvenlichtPanoramadachSportsitzeAutomati...
",Essence,115000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-207-16-16v-turbo-xsi--28702880.aspx?view=2&pi=4202&fcid=113&pr=1,Dulliken,PEUGEOT 207 1.6 16V Turbo XSI,2900.0,2007
28702876,17.04.2019,"
Extention de garantie 48 mois incluseEquipement:Jantes en aluSystème de navigation intégréContrôle de la stabilitéRégulateur de vitesseDispositif mains libresIsofixInterf...
",Electrique,7020,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/renault-zoe-r90-intens--28702876.aspx?view=2&pi=4202&fcid=113&pr=1,Neyruz,RENAULT ZOE R90 Intens,21900.0,2018
28702873,17.04.2019,"
* Vielen Dank für Ihr Interesse an unseren * Fahrzeugen Wir freuen uns auf Ihren Besuch. * Bitte Telefonische Voranmeldung für Besichtigung und Probefahrt. * Garantiert kein Unfall...
",Diesel,138000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-320d-xdrive-touring-steptronic--28702873.aspx?view=2&pi=4202&fcid=113&pr=1,Grenchen (SO),BMW 320d xDrive Touring Steptronic,15500.0,2014
28702872,17.04.2019,"
Was mich auszeichnet:- Auf Wunsch ab MFK- Mechanisch in sehr gutem Zustand- Eintausch möglich Finanzierung- Für alle Fahrzeuge möglich- Keine Anzahlung nötig- Für Privat- ...
",Essence,139200,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-focus-cc-20i-ambiente--28702872.aspx?view=2&pi=4202&fcid=113&pr=1,Höri,FORD Focus CC 2.0i Ambiente,4190.0,2008
28702867,17.04.2019,"
Ausstattung:AlufelgenStabilitätskontrolleTempomatIsofixSportsitzeAutomatische KlimaanlageSitzbezug Teil-Leder
",Essence,177000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-vectra-gts-22-elegance--28702867.aspx?view=2&pi=4202&fcid=113&pr=1,Uster ZH,OPEL Vectra GTS 2.2 Elegance,1900.0,2003
28702852,17.04.2019,"
Immatrikulationsprämie CHF 1'000.00Leasingaktion ab 1.25% Zins7 Jahre oder 150'000km WerksgarantieAusstattung:AlufelgenElektrische SitzverstellungSitzbezug LederEingebautes Nav...
",Hybride,20,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/kia-niro-16-gdi-hybrid-style--28702852.aspx?view=2&pi=4202&fcid=113&pr=1,Hittnau,KIA NIRO 1.6 GDi Hybrid Style,38050.0,2019
28702846,17.04.2019,"
AUSSTATTUNG Navi-Plus, Leder, Touchscreen, Bi-Xenon, Klimatronic, Parktronic vorne & hinten, Alufelgen 18“, Bluetooth, Fernlichtassistent, Multifunktions-Lenkrad, Sitzheizung, Sportsit...
",Diesel,5,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/jaguar-xe-20d-prestige-automat--28702846.aspx?view=2&pi=4202&fcid=113&pr=1,Uster (ZH),JAGUAR XE 20d Prestige Automat,33800.0,2019
28702845,17.04.2019,"
Sehr gepflegter und vollausgestattetes BMW 650i xDrive Cabrio mit M - Sportpaket ! CH - Fahrzeug mit Gratis - Service: 10 Jahre oder 100'000 km Top - Vollausstattung : DAB+ Tune...
",Essence,73500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-650i-cabrio-xdrive-steptronic-408-ps--28702845.aspx?view=2&pi=4202&fcid=113&pr=1,Wetzikon,BMW 650i Cabrio xDrive - Steptronic - 408 PS,36500.0,2012
28702840,17.04.2019,"
Ausstattung:Manuelle KlimaanlageStabilitätskontrolleIsofixSitzbezug StoffEigenschaften:Ab MFK
",Essence,230000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-b-200--28702840.aspx?view=2&pi=4202&fcid=113&pr=1,Regensdorf,MERCEDES-BENZ B 200,2999.0,2005
28702839,17.04.2019,"
Läuft sehr gut, guter Zustand.Ausstattung:AlufelgenSitzbezug Stoff
",Essence,214000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mini-cooper--28702839.aspx?view=2&pi=4202&fcid=113&pr=1,Wikon,MINI Cooper,1500.0,2002
28702835,17.04.2019,"
2 jeux de roue.(jante en Allu pour l'été) Expertisé du joursTout les services suivis Nous reprenons votre véhicule 0798611990Expertisé du joursTout les services suivis Nous reprenons...
",Essence,170000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/suzuki-sx4-16-16v-gl-top-4wd--28702835.aspx?view=2&pi=4202&fcid=113&pr=1,Aigle,SUZUKI SX4 1.6 16V GL Top 4WD,5500.0,2008
28702832,17.04.2019,"
Letzte Service am 26.02.2019 mit 111470 Km BESICHTIGUNGS ORT. SPIEZSTRASSE 59 3645 GWATT Probefahrt nach Telefonischer Vereinbarung auf dieser Nummer 079 330 89 82Ausstattung:A...
",Essence,112100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-x3-xdrive-35i-steptronic--28702832.aspx?view=2&pi=4202&fcid=113&pr=1,UETENDORF,BMW X3 xDrive 35i Steptronic,21900.0,2011
28702827,17.04.2019,"
weitere Topangebote unter www.flammer.chAusstattung:Manuelle KlimaanlageEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempomatIsofix
",Essence,35900,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/suzuki-swift-12-sergio-cellano-4x4--28702827.aspx?view=2&pi=4203&fcid=113&pr=1,Glarus,SUZUKI SWIFT 1.2 Sergio Cellano 4x4,13250.0,2014
28702824,17.04.2019,"
Sommerbereifung 225 /18Winterbereifung Standartfelgen 205/ 16Fahrzeug ist Scheckheftgepflegt, Nichtraucher und keine Tiere.Letzter Service 02.2018 ( alle 2 Jahre) Bremsen alle erne...
",Essence,140000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-golf-14-tsi-team--28702824.aspx?view=2&pi=4203&fcid=113&pr=1,Domat/ Ems,VW Golf 1.4 TSI Team,8400.0,2012
28702821,17.04.2019,"
1er main - non fumeur - Jantes Alu 17"" Rial Wheels - tous les services effectués - bon état - non accidentée - possibilité de reprise de véhicule - garantie 3 mois ou 3'000 km - financem...
",Essence,42800,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mazda-3-20-16v-disi-red--28702821.aspx?view=2&pi=4203&fcid=113&pr=1,Vicques,MAZDA 3 2.0 16V DISI Red,11500.0,2013
28702818,17.04.2019,"
automat Klimaanlage 8fach bererift top zustandAusstattung:AlufelgenStabilitätskontrolleTempomatIsofixSportsitzeAutomatische KlimaanlageSitzbezug StoffExtras:8-fach be...
",Essence,145000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/toyota-avensis-20-d4-vvt-i-linea-sol-liftback--28702818.aspx?view=2&pi=4203&fcid=113&pr=1,Uster ZH,TOYOTA Avensis 2.0 D4 VVT-i Linea Sol Liftback,4200.0,2004
28702815,17.04.2019,"
Ausstattung:Sitzbezug LederSitzheizungStabilitätskontrolleAutomatische KlimaanlageEigenschaften:Ab MFK
",Essence,13700,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-grandland-x-12-t-ultimate--28702815.aspx?view=2&pi=4203&fcid=113&pr=1,Unterkulm,OPEL GRANDLAND X 1.2 T Ultimate,31950.0,2018
28702814,17.04.2019,"
Ausstattung:SitzheizungStabilitätskontrolleAutomatische Klimaanlage
",Essence,27700,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-adam-14i-turbo-s-s-s--28702814.aspx?view=2&pi=4203&fcid=113&pr=1,Unterkulm,OPEL ADAM 1.4i Turbo S S/S,15950.0,2017
28702808,17.04.2019,"
EPPER-Homepage: Über 250 Neu-, Vorführ- und Occasionswagen unter epper.ch. Folgen Sie uns auch auf Social MediaFIAT Leasingaktion mit 3.99% LeasingzinsAusstattung:Manuelle Klimaanl...
",Essence,50,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/fiat-panda-12-69-waze--28702808.aspx?view=2&pi=4203&fcid=113&pr=1,Zofingen,FIAT PANDA 1.2 69 Waze,12990.0,2019
28702807,17.04.2019,"
nous parlons anglais, Français, allemand, italien carrosserie dans son jus mécanique en parfait état Avec expertise du jour
",Essence,141000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/chevrolet-c10--28702807.aspx?view=2&pi=4203&fcid=113&pr=1,Rolle,CHEVROLET C10,20900.0,1976
28702806,17.04.2019,"
Wir freuen uns über Ihr Interesse an einem unserer Fahrzeuge. - CH - Fahrzeug!! - sensationalles 0%Leasing möglich! - Preis gilt bei Barzahlung!!! Öffnungszeiten:Mo-Fr 8:30...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-grandland-x-20-cdti-ultimate--28702806.aspx?view=2&pi=4203&fcid=113&pr=1,Brugg,OPEL GRANDLAND X 2.0 CDTi Ultimate,43700.0,2019
28702804,17.04.2019,"
Die ganze Welt des Automobils unter einem Dach! 600 Schmuckstücke sind ständig für Sie zur Probefahrt bereit. Die persönliche Beratung steht bei uns an erster Stelle.Vom Fahrzeug...
",Essence,8,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/citroen-c5-aircross-16-puretech-shine--28702804.aspx?view=2&pi=4203&fcid=113&pr=1,Wil,CITROEN C5 AIRCROSS 1.6 PureTech Shine,46290.0,2019
28702801,17.04.2019,"
***Fahrzeug steht nicht immer auf Platz. Bitte vereinbaren Sie einen Besichtigungstermin***  Herzlich Willkommen bei der Garage Bolzern AG in Kriens- Obernau. noi parliamo l'itali...
",Essence,11800,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mazda-3-15-ambition--28702801.aspx?view=2&pi=4203&fcid=113&pr=1,Kriens-Obernau (Luzern),MAZDA 3 1.5 Ambition,17500.0,2018
28702800,17.04.2019,"
Herzlich Willkommen bei der Garage Bolzern AG in Kriens- Obernau. noi parliamo l'italiano! On parle français! We speak english Bei Interesse an diesem Fahrzeug, können Sie sich ger...
",Essence,22,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-2008-12-puretech-130-crossway-s-s--28702800.aspx?view=2&pi=4203&fcid=113&pr=1,Kriens-Obernau (Luzern),PEUGEOT 2008 1.2 PureTech 130 Crossway S/S,28800.0,2019
28702799,17.04.2019,"
expertisé du jourEquipement:Jantes en aluClimatisation manuelleSièges chauffantsContrôle de la stabilitéRégulateur de vitesseDispositif mains libresIsofixInterface blue...
",Essence,95700,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-208-12-vti-style--28702799.aspx?view=2&pi=4203&fcid=113&pr=1,BELPRAHON/MOUTIER,PEUGEOT 208 1.2 VTI Style,7600.0,2014
28702798,17.04.2019,"
***Fahrzeug steht nicht immer auf Platz. Bitte vereinbaren Sie einen Besichtigungstermin*** Herzlich Willkommen bei der Garage Bolzern AG in Kriens- Obernau. noi parliamo l'italian...
",Essence,10500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mazda-3-15-ambition--28702798.aspx?view=2&pi=4203&fcid=113&pr=1,Kriens-Obernau (Luzern),MAZDA 3 1.5 Ambition,17500.0,2018
28702794,17.04.2019,"
Sehr geehrte Damen und Herren, besten Dank für Ihr Interesse an einem unserer Fahrzeuge. Die Bütikofer Automobile AG Winterthur ist Teil der Bütikofergruppe und der grösste Ford Händl...
",Essence,100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-focus-10-scti-trend-automatic--28702794.aspx?view=2&pi=4203&fcid=113&pr=1,Winterthur,FORD Focus 1.0 SCTi Trend+ Automatic,25800.0,2019
28702787,17.04.2019,"
* Vielen Dank für Ihr Interesse an unseren * Fahrzeugen Wir freuen uns auf Ihren Besuch. * Bitte Telefonische Voranmeldung für Besichtigung und Probefahrt. * Garantiert kein Unfall...
",Diesel,85000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-318d-gt--28702787.aspx?view=2&pi=4203&fcid=113&pr=1,Grenchen (SO),BMW 318d GT,18900.0,2014
28702779,17.04.2019,"
LEASING FINANZIERUNG EINTAUSCH PROBEFAHRTCH Fahrzeug, Honda Service 10 Jahre / 100`000 km, 8 Fach bereift mit Felgen, inklusive TrittbrettAusstattung:AlufelgenElektrisch...
",Hybride,1500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/honda-cr-v-20i-mmd-hybrid-executive-4wd-automatic--28702779.aspx?view=2&pi=4203&fcid=113&pr=1,Baden,HONDA CR-V 2.0i MMD Hybrid Executive 4WD Automatic,57550.0,2019
28702778,17.04.2019,"
Garantie de fabricant, 48 Mois, ou max. 120 000 km, resp. valide jusqu'au 30.08.2022   Véhicule de démonstration, disponible de suite !Eq...
",Essence,5000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-c-43-amg-4matic--28702778.aspx?view=2&pi=4203&fcid=113&pr=1,Bulle,MERCEDES-BENZ C 43 AMG 4Matic,73900.0,2018
28702777,17.04.2019,"
Garantie de fabricant, 36 Mois, ou max. 100 000 km   Véhicule neuf en stock, disponible de suite !Equipement:Jantes en aluRéglage éle...
",Essence,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-c-400-amg-line-4matic--28702777.aspx?view=2&pi=4203&fcid=113&pr=1,Bulle,MERCEDES-BENZ C 400 AMG Line 4Matic,82000.0,2019
28702775,17.04.2019,"
Garantie de fabricant, 36 Mois, ou max. 100 000 km   Véhicule neuf en stock, disponible de suite !Equipement:Jantes en aluRéglage éle...
",Essence,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-gle-coup%c3%a9-43-amg-orart-4m--28702775.aspx?view=2&pi=4203&fcid=113&pr=1,Bulle,MERCEDES-BENZ GLE Coupé 43 AMG OrArt 4M,110500.0,2019
28702774,17.04.2019,"
Garantie de fabricant, 48 Mois, ou max. 120 000 km, resp. valide jusqu'au 06.11.2022   Véhicule neuf en stock, disponible de suite!Equipe...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-gle-350-d-executive-4m--28702774.aspx?view=2&pi=4204&fcid=113&pr=1,Bulle,MERCEDES-BENZ GLE 350 d Executive 4M,79900.0,2019
28702768,17.04.2019,"
1er main - non fumeur - roues d'été - roues d'hiver - carnet de service - tous les services effectués chez Mini - services gratuit à l'agence dès la 1ere mise en circulation 10 ans (17.1...
",Essence,51700,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mini-one-ray--28702768.aspx?view=2&pi=4204&fcid=113&pr=1,Vicques,MINI One Ray,9900.0,2013
