item_id,date,description,engine,km,link,location,name,price,year
20683879,,"
4-türiges und 6-plätziges Cabriolet (sehr selten) Ideal für Limo- und Hochzeitsfahrten usw. Neu MFK, mit Bremsen neu!Eigenschaften:Direkt-/Parallelimport
",,,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/cadillac-dts-4-t%c3%bcriges-cabriolet-sehr-selten--20683879.aspx?view=2&pi=8101&fcid=113&pr=1,,,,
20683641,09.08.2017,"
Standort / EmplacementAuto Schweingruber AGMariahilfstrasse 11712 TafersTel. 026 494 17 50Vorführwagen, 5 Jahre Werksgarantie, Lenkrad- und Sitzheizung, cooles DesignEquipeme...
",Essence,5000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-karl-10-rocks--20683641.aspx?view=2&pi=8101&fcid=113&pr=1,Fribourg,OPEL KARL 1.0 Rocks,13800.0,2018
20683640,09.08.2017,"
Standort / EmplacementWolf Automobiles SARue de Vevey 821630 BulleTel. 026 919 86 30Voiture de démo, ttes options, cuir, GPS, leasing, garantie 60 mois, roues hiver alu 17', ro...
",Diesel,14000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mazda-cx-5-22-d-175-revolution-awd--20683640.aspx?view=2&pi=8101&fcid=113&pr=1,Fribourg,MAZDA CX-5 2.2 D 175 Revolution AWD,34944.0,2017
20683403,09.08.2017,"
Wunderschönes Mustang Cabrio in Top-Zustand innen und aussen und mechanisch einwandfrei. Das Fahzeug steht in Zürich und kann jederzeit probegefahren werden.  Der Wagen wurde vom jetzige...
",Essence,100000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-mustang--20683403.aspx?view=2&pi=8101&fcid=113&pr=1,zürich,FORD MUSTANG,53000.0,1967
20683094,09.08.2017,"
Garage des 3 Rois SA à la Chaux-de-FondsBvd. des Eplatures 82304 La Chaux-de-Fonds Téléphone :032 926 81 81Fax :032 927 37 05E-mail : WE SPEAK ENGLISH - WIR SPRECHEN DE...
",Essence,70000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-kuga-16-ecob-titanium--20683094.aspx?view=2&pi=8101&fcid=113&pr=1,Neuchâtel,FORD KUGA 1.6 EcoB Titanium,16900.0,2013
20682932,09.08.2017,"
Herstellergarantie, 36 Monate   Ausstattung:AlufelgenEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempomatDistan...
",Essence,3300,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/jeep-compass-14-t-opeedawd--20682932.aspx?view=2&pi=8101&fcid=113&pr=1,ALtnau / 8580 Amriswil,JEEP Compass 1.4 T Ope.Ed.AWD,36900.0,2017
20682916,09.08.2017,"
Ausstattung:AlufelgenElektrische SitzverstellungSitzbezug LederEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempomatXenon-ScheinwerferIsofixPanoramadac...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/land-rover-range-rover-evoque-20-td4-se-dynamic-at9--20682916.aspx?view=2&pi=8101&fcid=113&pr=1,Stäfa,LAND ROVER Range Rover Evoque 2.0 TD4 SE Dynamic AT9,49900.0,2018
20682914,09.08.2017,"
Ausstattung:AlufelgenElektrische SitzverstellungSitzbezug LederEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempomatXenon-ScheinwerferIsofixPanoramadac...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/land-rover-range-rover-evoque-20-td4-se-dynamic-at9--20682914.aspx?view=2&pi=8101&fcid=113&pr=1,Stäfa,LAND ROVER Range Rover Evoque 2.0 TD4 SE Dynamic AT9,52400.0,2018
20682911,09.08.2017,"
Ausstattung:AlufelgenElektrische SitzverstellungSitzbezug LederEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempomatXenon-ScheinwerferIsofixPanoramadac...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/land-rover-range-rover-evoque-20-td4-se-dynamic-at9--20682911.aspx?view=2&pi=8101&fcid=113&pr=1,Stäfa,LAND ROVER Range Rover Evoque 2.0 TD4 SE Dynamic AT9,52400.0,2018
20682909,09.08.2017,"
7 Sitzer / 2 Sitze in der 3. SitzreiheAusstattung:AlufelgenElektrische SitzverstellungParkhilfeSitzbezug LederEingebautes NavigationssystemSchiebedachSitzheizungTempoma...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/land-rover-discovery-30-td6-hse-automatic--20682909.aspx?view=2&pi=8101&fcid=113&pr=1,Stäfa,LAND ROVER Discovery 3.0 TD6 HSE Automatic,93580.0,2019
20682908,09.08.2017,"
Ausstattung:AlufelgenElektrische SitzverstellungParkhilfeSitzbezug LederEingebautes NavigationssystemSchiebedachTempomatDistanzreglerFreisprechanlageIsofixLuftfeder...
",Diesel,40,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/land-rover-discovery-30-td6-hse-automatic--20682908.aspx?view=2&pi=8102&fcid=113&pr=1,Stäfa,LAND ROVER Discovery 3.0 TD6 HSE Automatic,91420.0,2019
20682907,09.08.2017,"
Ausstattung:AlufelgenElektrische SitzverstellungSitzbezug LederEingebautes NavigationssystemSchiebedachStabilitätskontrolleTempomatDistanzreglerFreisprechanlageIsofix...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/land-rover-range-rover-velar-d-300-se-automatic--20682907.aspx?view=2&pi=8102&fcid=113&pr=1,Stäfa,LAND ROVER Range Rover Velar D 300 SE Automatic,102200.0,2018
20682867,09.08.2017,"
BMW 520d Touring Automatik, 2. Hand, 8-fach bereift, frisch ab Service, sofort verfügbar - Exterieur: imperialblau metallic- Interieur: Leder Dakota venetobeige - Leasing / Finan...
",Diesel,148100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-520d-touring-steptronic--20682867.aspx?view=2&pi=8102&fcid=113&pr=1,Baar,BMW 520d Touring Steptronic,18900.0,2011
20682838,09.08.2017,"
BONUS - 1300.- ODER 0% LEASINGBIS 31.8. ZUSÄTZLICH - 1000.-NEW 500L, NAVIGATION,CARPLAY,Ausstattung:AlufelgenEingebautes NavigationssystemStabilitätskontrolleTempomatIsof...
",Essence,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/fiat-500l-14-tb-16v-cross--20682838.aspx?view=2&pi=8102&fcid=113&pr=1,Embrach,FIAT 500L 1.4 TB 16V Cross,23390.0,2017
20682451,09.08.2017,"
Fahrzeug-Standort:BELWAG Bern-WorblaufenHubelgutstrasse 13048 WorblaufenTelefon: 031 838 99 81BELWAG BERN. Ein heisses Angebot! Vorführwagen, Single, sucht... Fahrer.Ausstatt...
",Diesel,13000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mazda-cx-3-15d-105-revolution--20682451.aspx?view=2&pi=8102&fcid=113&pr=1,Bern,MAZDA CX-3 1.5D/105 Revolution,19800.0,2017
20682197,09.08.2017,"
Für die Besichtigung der Fahrzeuge NUR mit Terminvereinbarung. Besuchen Sie unsere Facebook Fanpage unter:https://www.facebook.com/elitegaragezuzwil Weitere Fahrzeuge der Elite G...
",Essence,89700,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-190-e-25-16-evo-ii--20682197.aspx?view=2&pi=8102&fcid=113&pr=1,Zuzwil,MERCEDES-BENZ 190 E 2.5-16 Evo II,199800.0,1991
20670595,08.08.2017,"
- Frisch lackiert- Neue Ledersitze- Himmel Neu- 15 Zoll Stuttgart ST4- Gewindefahrwerk- Soundanlage- Schiebedach- TOP FAHRZEUG ** EINZIGARTIG - HINGUCKER **** EINZIGAR...
",Essence,358000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-golf-1800-gti-g60--20670595.aspx?view=2&pi=8102&fcid=113&pr=1,Affoltern am Albis,VW Golf 1800 GTI G60,16999.0,1991
20670418,08.08.2017,"
carbonschwarz mit Leder-Alcantara anthrazit12 Monate CarGarantie ab Fahrzeugübergabewww.auto-eberhart.chwww.eberhart-classic.ch Neuwertige Audi, VW, BMW, Mini, excl. Fahrzeuge, O...
",Diesel,4400,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-x6-m50d--20670418.aspx?view=2&pi=8102&fcid=113&pr=1,Aadorf,BMW X6 M50d,75800.0,2017
20670283,08.08.2017,"
Pack Accessoires, Forfait de Livraison Equipement:Jantes en aluRéglage électrique des siègesAide au parcageSellerie cuirSystème de navigation intégréToit ouv...
",Essence,15,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/hyundai-i30-14-t-gdi-vertex--20670283.aspx?view=2&pi=8102&fcid=113&pr=1,Nyon 1,HYUNDAI i30 1.4 T-GDI Vertex,35410.0,2017
20670252,08.08.2017,"
Der Schwedenklassiker der 60er Jahre.Alle hatten ihn damals,vom Handwerker über den Buchhalter bis zur Polizei.Trotzdem ist er heute ein seltener Gast auf unseren Strassen.Hier ein Exemp...
",Essence,95500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/volvo-121-amazon--20670252.aspx?view=2&pi=8102&fcid=113&pr=1,Zurich,VOLVO 121 Amazon,12900.0,1966
20669986,08.08.2017,"
Ausstattung:AlufelgenParkhilfeSitzbezug LederEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempomatIsofixKurvenlichtBluetooth-SchnittstelleAutomatisch...
",Diesel,9000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/renault-koleos-20-dci-initiale-paris-4x4-xtronic-cvt--20669986.aspx?view=2&pi=8102&fcid=113&pr=1,Uster,RENAULT Koleos 2.0 dCi Initiale Paris 4x4 Xtronic CVT,42900.0,2017
20669950,08.08.2017,"
Schön restaurierter und gepflegter ""Buggeli"" Volvo PV 544 in klassischer originaler Farbgebung.Veteranenstatus am 10.6.2014 bekommen und seither liebevoll weiter unterhalten.Historie ink...
",Essence,10484,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/volvo-pv-544--20669950.aspx?view=2&pi=8102&fcid=113&pr=1,Zurich,VOLVO PV 544,18500.0,1961
20669779,08.08.2017,"
Herzlichen Dank für Ihr Interesse am Maserati Ghibli SQ4 Exterieur: BiancoInterieur: Nero mit grauen Nähten Optionen: - Schiebedach- 21' Rad- Karbon Applikationen- Karbo...
",Essence,33000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/maserati-ghibli-s-q4-30-v6-automatica--20669779.aspx?view=2&pi=8102&fcid=113&pr=1,Hinterkappelen - BERN ,MASERATI Ghibli S Q4 3.0 V6 Automatica,59900.0,2015
20669064,08.08.2017,"
http://www.facebook.com/elitegaragezuzwil http://www.instagram.com/elitegaragezuzwil ""Classicdriver""41000km Matching NumberAusstattung:AlufelgenManuelle KlimaanlageDiffer...
",Essence,41000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-quattro-turbo--20669064.aspx?view=2&pi=8102&fcid=113&pr=1,Zuzwil,AUDI quattro Turbo,89800.0,1986
20659734,07.08.2017,"
Fahrzeug wie neu - wird verkauft wegen Nichtgebrauchs - eventuell Eintausch gegen BMW Z4 35is oder G AMG 63 mit Ausstattung:AlufelgenManuelle KlimaanlageEingebautes Navigationssy...
",Essence,7000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mini-cooper-john-cooper-works-roadster--20659734.aspx?view=2&pi=8102&fcid=113&pr=1,Walkringen ,MINI Cooper John Cooper Works Roadster,25500.0,2012
20657642,06.08.2017,"
VOLVO XC60 D5 AWD Summum style R-Design 205CV Magnifique Volvo XC60 en très bon état, Service fait à 115'000 km disque plaqetes avant, courroie de distribution remplace a 115000 km, Expe...
",Diesel,115000,"https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/volvo-volvo-xc60-d5-awd-summum,-2011,-115'000-km--20657642.aspx?view=2&pi=8102&fcid=113&pr=1",Etoy,"Volvo VOLVO XC60 D5 AWD Summum, 2011, 115'000 km",16900.0,2011
20654645,06.08.2017,"
Audi A4 1.8 turbo Sline Intérieur noir cuir et tissu Kit SlinePneus été et hiver Jantes aluCourroie de distribution changéeLe véhicule est expertisé du jourVente aux particuliers uni...
",Essence,171000,"https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a4,-2006,-171'000-km--20654645.aspx?view=2&pi=8102&fcid=113&pr=1",Arvillard (Salins),"Audi A4, 2006, 171'000 km",6900.0,2006
20649140,06.08.2017,"
Ausstattung:AlufelgenElektrische SitzverstellungParkhilfeEingebautes NavigationssystemSitzheizungDistanzreglerFreisprechanlageIsofixSportsitzeBluetooth-Schnittstelle...
",Essence,3000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/lexus-lc-500-v8-sport-automatic--20649140.aspx?view=2&pi=8102&fcid=113&pr=1,Morat,LEXUS LC 500 V8 Sport+ Automatic,114900.0,2017
20648911,06.08.2017,"
Ihre Zufriedenheit ist unser Anspruch Wir laden Sie ein, sich einen Überblick über die Garage Hofmann zu verschaffen und sich zu überzeugen, dass bei uns vieles anders ist. Als gesamt...
",Essence,5500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-golf-20-tsi-gti-dsg--20648911.aspx?view=2&pi=8102&fcid=113&pr=1,Oberburg,VW Golf 2.0 TSI GTI DSG,29944.0,2015
20643302,05.08.2017,"
Nissan patrol gr y60 de 1990 EXPERTISÉ DU JOUR Service complet et antipollution en ordre.Culasse refaite a 170'000km.Ailes arrieres refaite.Tous les silentblocs et biellettes ainsi q...
",Diesel,195000,"https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/nissan-patrol-gr-y60,-1990,-195'000-km--20643302.aspx?view=2&pi=8102&fcid=113&pr=1",Lavey-Village,"Nissan patrol gr y60, 1990, 195'000 km",10500.0,1990
20638982,05.08.2017,"
Dotazione:Cerchi in alluminioImpianto di climatizzazione manualeControllo della stabilitàRegolatore di velocitàIsofixSistema start/stopImpianto di climatizzazione automatic...
",Diesel,84000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-x1-xdrive-18d--20638982.aspx?view=2&pi=8103&fcid=113&pr=1,Lamone,BMW X1 xDrive 18d,14900.0,2012
20638488,05.08.2017,"
Gepflegter CH-Hybrid-Vorführwagen mit Gratis-Service - Jetzt ab 0.9% Vorführwagenleasing bis 30. Juni 2019Ausstattung:AlufelgenEingebautes NavigationssystemSitzheizungStabilitä...
",Hybride,12500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/toyota-auris-touring-sports-18-hsd-trend-e-cvt--20638488.aspx?view=2&pi=8103&fcid=113&pr=1,Windisch,TOYOTA Auris Touring Sports 1.8 HSD Trend e-CVT,26870.0,2017
20638383,05.08.2017,"
Demoprämie, Cashprämie, EX Demo Stockprämie, gültig bei Fahrzeugübergabe bis 28.02.2019 Gratis Anschlussgarantie auf 4 Jahre bei Autohaus Willi AGAusstattung:Alufelg...
",Diesel,13500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-5008-16-bluehdi-allure--20638383.aspx?view=2&pi=8103&fcid=113&pr=1,Coire,PEUGEOT 5008 1.6 BlueHDi Allure,34980.0,2018
20638133,05.08.2017,"
Bräm AG 071/844 00 33Ausstattung:AlufelgenParkhilfeEingebautes NavigationssystemStabilitätskontrolleTempomatIsofixBluetooth-SchnittstelleAutomatische KlimaanlageParks...
",Essence,3000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/renault-m%c3%a9gane-grandtour-16-16v-turbo-gt-edc--20638133.aspx?view=2&pi=8103&fcid=113&pr=1,Goldach,RENAULT Mégane Grandtour 1.6 16V Turbo GT EDC,28900.0,2018
20638062,05.08.2017,"
Ausstattung:Manuelle KlimaanlageStabilitätskontrolleDAB-RadioEigenschaften:Ab MFK
",Diesel,7000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/citroen-jumpy-kombi-m-16-bluehdi-115-s-s--20638062.aspx?view=2&pi=8103&fcid=113&pr=1,Oberuzwil,CITROEN JUMPY Kombi M 1.6 BlueHDi 115 S/S,29850.0,2017
20637977,05.08.2017,"
6 Jahre oder 60'000 km Gratisservice  Wir haben über 50 Fahrzeuge in unserer Ausstellung  Vorteilhafte LeasingkonditionenKlimaautomatik, Multimedia inkl. DAB+, Rückfahrkamera, Sitz...
",Essence,8000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/toyota-yaris-15-style--20637977.aspx?view=2&pi=8103&fcid=113&pr=1,Buochs,TOYOTA Yaris 1.5 Style,17600.0,2017
20637924,05.08.2017,"
6 Jahre oder 60'000 km Gratisservice  Wir haben über 50 Fahrzeuge in unserer Ausstellung  Vorteilhafte LeasingkonditionenParksensoren V+H, LED-Scheinwerfer, Tempomat, Sitzheizung ...
",Essence,5000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/toyota-c-hr-12-turbo-style-4wd-multidrive-s--20637924.aspx?view=2&pi=8103&fcid=113&pr=1,Buochs,TOYOTA C-HR 1.2 Turbo Style 4WD Multidrive S,32400.0,2018
20637894,05.08.2017,"
Ausstattung:AlufelgenManuelle KlimaanlageSitzbezug LederSitzheizungDifferenzialsperreStabilitätskontrolleTempomatIsofixStart-/Stop-SystemBluetooth-SchnittstelleAuto...
",Essence,18000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mazda-mx-5-20i-16v-ambition-skyactiv-g--20637894.aspx?view=2&pi=8103&fcid=113&pr=1,Mägenwil,MAZDA MX-5 2.0i 16V Ambition Skyactiv-G,24300.0,2016
20637840,05.08.2017,"
Ausstattung:AlufelgenElektrische SitzverstellungHardtopSitzbezug LederSitzheizungDifferenzialsperreTempomatAutomatische KlimaanlageSitzbezug StoffEigenschaften:Ab M...
",Essence,231000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-sl-320-automatic--20637840.aspx?view=2&pi=8103&fcid=113&pr=1,Füllinsdorf,MERCEDES-BENZ SL 320 Automatic,9800.0,1994
20637809,05.08.2017,"
Das Fahrzeug ist in Betrieb und der km-Stand fortlaufend. Den aktuellen Verkaufspreis fragen Sie bitte bei uns nach.Ausstattung:AlufelgenManuelle KlimaanlageEingebautes Navigatio...
",Diesel,17000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/fiat-tipo-16-jtd-pop-star--20637809.aspx?view=2&pi=8103&fcid=113&pr=1,St-Gall,FIAT TIPO 1.6 JTD Pop Star,15490.0,2017
20637808,05.08.2017,"
Das Fahrzeug ist in Betrieb und der km-Stand fortlaufend. Den aktuellen Verkaufspreis fragen Sie bitte bei uns nach.Ausstattung:AlufelgenManuelle KlimaanlageEingebautes Navigatio...
",Diesel,19000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/fiat-tipo-16-jtd-pop-star--20637808.aspx?view=2&pi=8103&fcid=113&pr=1,St-Gall,FIAT TIPO 1.6 JTD Pop Star,14900.0,2017
20637781,05.08.2017,"
Lederpaket + NavipaketAusstattung:AlufelgenSitzbezug LederEingebautes NavigationssystemSitzheizungStabilitätskontrolleXenon-ScheinwerferFreisprechanlageIsofixStart-/S...
",Diesel,41000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/citroen-c4-aircross-16-hdi-115-exclusive--20637781.aspx?view=2&pi=8103&fcid=113&pr=1,Oberkulm,CITROEN C4 AIRCROSS 1.6 HDi 115 Exclusive,18900.0,2013
20637453,05.08.2017,"
Ausstattung:AlufelgenManuelle KlimaanlageEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempomatFreisprechanlageIsofixBluetooth-SchnittstelleRückfahrkame...
",Essence,20799,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/toyota-yaris-133-trend--20637453.aspx?view=2&pi=8103&fcid=113&pr=1,Hasle Rüegsau,TOYOTA Yaris 1.33 Trend,15000.0,2016
20637446,05.08.2017,"
Wegen nichtgebrauchs aus Sammlung abzugeben. KW Gewindefahrwerk mit verst Domlagern, härtere Stabis, Vorderachs Stütze Tanabe, Stahlflex Bremsleitungen, Sportauspuffanlage, AMS Downpi...
",Essence,70000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mitsubishi-lancer-evo-x-mr-tc-sst--20637446.aspx?view=2&pi=8103&fcid=113&pr=1,Basel,MITSUBISHI Lancer Evo X MR TC-SST,27000.0,2010
20629064,04.08.2017,"
wunderschöner Neuwagen in Farbe OSSIDO VERDE. Diesel EURO 6bAusstattung:AlufelgenElektrische SitzverstellungSitzbezug LederEingebautes NavigationssystemSitzheizungStabilitä...
",Diesel,150,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/maserati-levante-d-30-v6-automatica--20629064.aspx?view=2&pi=8103&fcid=113&pr=1,Horw,MASERATI Levante D 3.0 V6 Automatica,89000.0,2019
20628858,04.08.2017,"
Ausstattung:AlufelgenEingebautes NavigationssystemStabilitätskontrolleIsofixSportsitzeAutomatische KlimaanlageSchlüsselloser Zugang/StartSitzbezug StoffEigenschaften:...
",Essence,41139,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/suzuki-swift-16i-16v-sport--20628858.aspx?view=2&pi=8103&fcid=113&pr=1,Morat,SUZUKI Swift 1.6i 16V Sport,11900.0,2013
20628852,04.08.2017,"
Zuzüglich Ablieferungspauschale: CHF 200.-(Tank halb voll, Vignette, Autowax u. Vers./ Administration) Weitere Infos:Manfred Roth 062 388 08 46 1. Hand, Automat, Kombi, S Line, ...
",Diesel,111500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a6-avant-30-bitdi-v6-quattro-tiptronic--20628852.aspx?view=2&pi=8103&fcid=113&pr=1,Oensingen,AUDI A6 Avant 3.0 BiTDI V6 quattro tiptronic,34300.0,2013
20628684,04.08.2017,"
7 Plätze , Glas PanoramadachAusstattung:AlufelgenEingebautes NavigationssystemSitzheizungStabilitätskontrolleFreisprechanlageKurvenlichtPanoramadachSportsitzeStart-/S...
",Diesel,34500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-s-max-20-tdci-titanium-awd-powershift--20628684.aspx?view=2&pi=8103&fcid=113&pr=1,Tafers Mariahilfstrasse 6,FORD S-Max 2.0 TDCi Titanium AWD PowerShift,29900.0,2015
20628678,04.08.2017,"
Der Defender befindet sich in einem super Zustand, was man auch aus der ""TDC Schätzung"" in der Bildergalerie entnehmen kann. Die TDC Schätzung wurde im Dezember 2014 durchgeführt. Der De...
",Diesel,130000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/land-rover-defender-110-csw-25-td5--20628678.aspx?view=2&pi=8103&fcid=113&pr=1,Oberurnen,LAND ROVER Defender 110 CSW 2.5 Td5,41500.0,1999
