item_id,date,description,engine,km,link,location,name,price,year
26942607,06.12.2018,"
Peugeot 307 1.6 HDI Frisch MFK mit Winterbereifung wir freuen uns auf ihre BesuchPeugeot 307 1.6 HDI Frisch MFK mit WinterbereifungAusstattung:AlufelgenStabilitätskontrolleIsof...
",Diesel,200000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-307-16-hdi-xs--26942607.aspx?view=2&pi=6804&fcid=113&pr=1,Staad SG,PEUGEOT 307 1.6 HDI XS,2900.0,2008
26942604,06.12.2018,"
Servicegepfl.(alle bei Alfa Romeo Vertrettung) inkl.Zahnriemen+W.Pumpe, 8 fach-ber., TZ,Eintausch-Finanzierung oder Leasing möglich. Weitere gepfl.Occasionen unter www.nova-auto.ch    ...
",Essence,82000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/alfa-romeo-mito-14-tb-distinctive--26942604.aspx?view=2&pi=6804&fcid=113&pr=1,Urdorf,ALFA ROMEO MiTo 1.4 TB Distinctive,8600.0,2013
26942586,06.12.2018,"
Herzlich willkommen im Carland GmbHBitte für Besichtigungen und Probefahrten vorher einen Termin vereinbaren.Besten Dank für Ihr Interesse an unseren Fahrzeugen. CH-Fahrzeug,1-Hand...
",Essence,46500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-e-300-7g-tronic--26942586.aspx?view=2&pi=6804&fcid=113&pr=1,Hegnau,MERCEDES-BENZ E 300 7G-Tronic,25500.0,2013
26942585,06.12.2018,"
Sehr geehrte Damen und Herren Wir freuen uns über Ihr Interesse an unserem Fahrzeugen.Für eine Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.Fahrzeug ist sehr gepfle...
",Essence,129000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/jaguar-x-type-30-v6-traction4-sovereign-automatic--26942585.aspx?view=2&pi=6804&fcid=113&pr=1,Urdorf,JAGUAR X-Type 3.0 V6 Traction4 Sovereign Automatic,9500.0,2008
26942575,06.12.2018,"
StandortZünd MobilCenter AGRorschacherstrasse 1329450 AltstättenTel. 071 757 80 20 VP mit 10'000 Km / Eine Ablieferungspauschale von CHF 400.- wird verrechnet. Sie erhalten Ih...
",Essence,5212,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-crossland-x-12-t-130-ultimate-s-s--26942575.aspx?view=2&pi=6804&fcid=113&pr=1,Altstätten,OPEL CROSSLAND X 1.2 T 130 Ultimate S/S,24760.0,2018
26942572,06.12.2018,"
Equipement:Jantes en aluClimatisation manuelleContrôle de la stabilitéDispositif mains libresIsofixInterface bluetoothClimatisation automatiqueCaméra de reculRadio DAB...
",Essence,3600,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/toyota-aygo-10-vvt-i-x-wave--26942572.aspx?view=2&pi=6804&fcid=113&pr=1,Aigle,TOYOTA Aygo 1.0 VVT-i x-wave,10900.0,2015
26942559,06.12.2018,"
Neupreis Fr. 22'000.-  / 7 Jahre Werksgarantie, limitiert 150'000Km / 1. Inverkehrssetzung 27.12.2018Navi mit Rückfahrkamera / DAB+ / Android Auto & Apple Carplay / Notbremsassistent /...
",Essence,30,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/kia-picanto-10-t-gdi-gt-line--26942559.aspx?view=2&pi=6804&fcid=113&pr=1,Sursee,KIA PICANTO 1.0 T-GDi GT-Line,16790.0,2018
26942548,06.12.2018,"
***AKTION 0.9% LEASINGZINS***Ausstattung:AlufelgenEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempomatFreisprechanlageIsofixKurvenlichtStart-/Stop-Sys...
",Essence,50,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/hyundai-i30-14-t-gdi-amplia--26942548.aspx?view=2&pi=6804&fcid=113&pr=1,Winterthur,HYUNDAI i30 1.4 T-GDI Amplia,28700.0,2018
26942540,06.12.2018,"
*véhicule Suisse*1er main*Garantie Quality Sur Demande*en parfait état*expertisé du jour*services suivi Embrayage,et disques plaquettes des frein avant neuf sur facture* Fahr...
",Essence,130000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mini-cooper-cabriolet--26942540.aspx?view=2&pi=6804&fcid=113&pr=1,Bossonnens,MINI Cooper Cabriolet,7500.0,2010
26942539,06.12.2018,"
Vielen Dank für Ihr Interesse an unserem Fahrzeug. Wir freuen uns über Ihren Besuch. Gerne beantworten wir Fragen telefonisch oder bei der Besichtigung. Für eine Besichtigung und oder ei...
",Essence,69200,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/volvo-s60-t5-kinetic-powershift--26942539.aspx?view=2&pi=6804&fcid=113&pr=1,Hegnau,VOLVO S60 T5 Kinetic Powershift,16900.0,2013
26942538,06.12.2018,"
très bon étattrès bon étatEquipement:Jantes en aluRéglage électrique des siègesSellerie cuirSystème de navigation intégréToit ouvrantSièges chauffantsContrôle de la sta...
",Diesel,202000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/nissan-pathfinder-25-dci-le--26942538.aspx?view=2&pi=6804&fcid=113&pr=1,Vernier,NISSAN Pathfinder 2.5 dCi LE,6900.0,2005
26942530,06.12.2018,"
– Qualität Fahrzeuge• Wir kaufen neue oder neuwertige Fahrzeuge nur bei langjährig bekannten Händlern• Wir kaufen nur garantiert unfallfreie und gepflegte Fahrzeuge – Geprüfte Qua...
",Diesel,129000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a1-sportback-16-tdi-ambition--26942530.aspx?view=2&pi=6804&fcid=113&pr=1,Wohlen,AUDI A1 Sportback 1.6 TDI Ambition,8800.0,2012
26942529,06.12.2018,"
Billiger VW Polo Highline 1.4 TDI mit Klima ab Platz ohne MFK, fahr bar, Euro 3, Diesl, Motor + gwtriebe I.O. Fix PreisAusstattung:AlufelgenSchiebedachIsofixPanoramadachSitzb...
",Diesel,297000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-polo-14-tdi-highline--26942529.aspx?view=2&pi=6804&fcid=113&pr=1,St.Gallen,VW Polo 1.4 TDI Highline,1400.0,2003
26942524,06.12.2018,"
Equipement:Jantes en aluAide au parcageSystème de navigation intégréVerrouillage du différentielContrôle de la stabilitéRégulateur de vitesseIsofixSièges sportSystème s...
",Essence,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mini-clubman-cooper-s-all4-steptronic--26942524.aspx?view=2&pi=6804&fcid=113&pr=1,St-Légier VD,MINI Clubman Cooper S ALL4 Steptronic,43900.0,2018
26942523,06.12.2018,"
Ausstattung:AlufelgenElektrische SitzverstellungParkhilfeSitzbezug LederEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempomatIsofixPanoramadachStart-...
",Essence,14000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-308-sw-16-thp-gt-eat8--26942523.aspx?view=2&pi=6804&fcid=113&pr=1,Moosseedorf,PEUGEOT 308 SW 1.6 THP GT EAT8,33900.0,2018
26942522,06.12.2018,"
Equipement:Jantes en aluRéglage électrique des siègesContrôle de la stabilitéRégulateur de vitesseIsofixSystème start/stopClimatisation automatiqueSellerie tissuEquipem...
",Diesel,85600,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-520d-steptronic--26942522.aspx?view=2&pi=6805&fcid=113&pr=1,Aigle,BMW 520d Steptronic,21500.0,2011
26942515,06.12.2018,"
Ausstattung:AlufelgenElektrische SitzverstellungParkhilfeSitzbezug LederEingebautes NavigationssystemSchiebedachSitzheizungStabilitätskontrolleTempomatPanoramadachS...
",Essence,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-slc-300-amg-line-9g-tronic--26942515.aspx?view=2&pi=6805&fcid=113&pr=1,Schlieren,MERCEDES-BENZ SLC 300 AMG Line 9G-Tronic,63900.0,2018
26942513,06.12.2018,"
Ausstattung:AlufelgenElektrische SitzverstellungSitzbezug LederEingebautes NavigationssystemSchiebedachSitzheizungStabilitätskontrolleTempomatIsofixPanoramadachAuto...
",Essence,5000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-508-16-puretech-gt-eat8--26942513.aspx?view=2&pi=6805&fcid=113&pr=1,Moosseedorf,PEUGEOT 508 1.6 PureTech GT EAT8,47900.0,2018
26942512,06.12.2018,"
*** 12 Monate Garantie oder 20.000:KM(Quality.1) *** JETZT NEU FÜR ALLE FAHRZEUGMARKEN:AUF WUNSCH INKLUSIVE 20% LEISTUNGSSTEIGERUNG UND MEHR FAHRDYNAMIK! *** Top Zustand *** Be...
",Essence,109000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-x5-xdrive-48i-48i-steptronic--26942512.aspx?view=2&pi=6805&fcid=113&pr=1,Dättwil,BMW X5 xDrive 48i (4.8i) Steptronic,18500.0,2008
26942510,06.12.2018,"
more4you ESPOSTA A BIASCA 091 862 52 52Dotazione:Cerchi in alluminioSistema di navigazione integratoBloccaggio del differenziale Controllo della stabilitàRegolatore di veloci...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-118i--26942510.aspx?view=2&pi=6805&fcid=113&pr=1,Bellinzone,BMW 118i,36300.0,2018
26942500,06.12.2018,"
Roule bien , bon étatEquipement:Régulateur de vitesse
",Essence,99000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/honda-accord-18-ex-sedan--26942500.aspx?view=2&pi=6805&fcid=113&pr=1,NYON (VD),HONDA Accord 1.8 EX Sedan,900.0,1985
26942490,06.12.2018,"
ABSOLUT NEUWERTIG / AUTOBAHN-KM / WERKSGARANTIE & / LM ORIGINAL ""WINTER"" / LM 18"" RONAL (SOMMER) / FREESERVICE 10J-100.000 KMDotazione:Cerchi in alluminioSistema di navigazione int...
",Essence,38000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mini-cooper-john-cooper-works--26942490.aspx?view=2&pi=6805&fcid=113&pr=1,Studen,MINI Cooper John Cooper Works,28500.0,2017
26942486,06.12.2018,"
MFK Dezember 2018 8-fach bereift mit 18"" Alufelgen für den Sommer Sehr gepflegtes FahrzeugAusstattung:AlufelgenElektrische SitzverstellungSitzheizungDifferenzialsperreStabili...
",Essence,43100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/alfa-romeo-giulietta-1750-tbi-quadrifoglio-verde--26942486.aspx?view=2&pi=6805&fcid=113&pr=1,Ibach,ALFA ROMEO Giulietta 1750 TBi Quadrifoglio Verde,17900.0,2013
26942479,06.12.2018,"
Alpinweiss III, Leder 'Dakota' Schwarz Exklusivnaht/KederCH-Fahrzeug mit Gratis Service2.9% Leasing! elektr. Sitze, HiFi Lautsprecher, Navi Professional, Voll LED, Tempomat, Klimaaut...
",Diesel,26000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-530d-xdrive-touring-sport-line-steptronic--26942479.aspx?view=2&pi=6805&fcid=113&pr=1,Lucerne,BMW 530d xDrive Touring Sport Line Steptronic,49900.0,2017
26942477,06.12.2018,"
Proprietà veicolo:Importazione diretta/parallela
",Essence,26000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bentley-arnage-rl--26942477.aspx?view=2&pi=6805&fcid=113&pr=1,Pregassona,BENTLEY Arnage RL,69999.0,2009
26942474,06.12.2018,"
360°-Check, 24 Monate Garantie, Dokumentierte FahrzeuggeschichteAusstattung:AlufelgenParkhilfeEingebautes NavigationssystemSitzheizungStabilitätskontrolleXenon-Scheinwerfer...
",Essence,51000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-218i-sport-line--26942474.aspx?view=2&pi=6805&fcid=113&pr=1,Bern-Niederwangen,BMW 218i Sport Line,22900.0,2016
26942448,06.12.2018,"
Ablieferpauschale Fr. 390.--(Vignette, voller Treibstofftank, Abwicklung mit Versicherung, Immatrikulation, Bereitstellung) Finanzierung und Eintausch möglich. Neupreis 25`680.- ...
",Essence,1500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/suzuki-vitara-10-unico--26942448.aspx?view=2&pi=6805&fcid=113&pr=1,Weier im Emmental,SUZUKI Vitara 1.0 Unico,23990.0,2018
26942430,06.12.2018,"
Winter-Kompletträder, Vollleder Nappa, 4x4, DSG, Navi, fortlaufende WerksgarantieAusstattung:AlufelgenSitzbezug LederEingebautes NavigationssystemSitzheizungDifferenzialsperr...
",Essence,16000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-golf-20-tsi-r-4motion-dsg--26942430.aspx?view=2&pi=6805&fcid=113&pr=1,Moosseedorf,VW Golf 2.0 TSI R 4Motion DSG,35900.0,2017
26942429,06.12.2018,"
Ausstattung:AlufelgenEingebautes NavigationssystemStabilitätskontrolleTempomatIsofixStart-/Stop-SystemBluetooth-SchnittstelleAutomatische KlimaanlageDAB-RadioSitzbezu...
",Essence,1800,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/nissan-juke-12-dig-t-acenta--26942429.aspx?view=2&pi=6805&fcid=113&pr=1,Lyss,NISSAN Juke 1.2 DIG-T acenta,20900.0,2019
26942425,06.12.2018,"
CH Fahrzeug von offiz. Alfa Romeo Vertretung am Zürichsee seit 2002, 5 Jahre gratis Service / 100'000kmAusstattung:AlufelgenElektrische SitzverstellungSitzbezug LederEingebaute...
",Essence,25,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/alfa-romeo-giulia-20-veloce-q4--26942425.aspx?view=2&pi=6805&fcid=113&pr=1,Meilen-Zürich,ALFA ROMEO Giulia 2.0 Veloce Q4,49000.0,2018
26942422,06.12.2018,"
Ausstattung:AlufelgenParkhilfeEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempomatDistanzreglerIsofixKurvenlichtAutomatische KlimaanlageLED-Scheinwe...
",Essence,52000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-astra-14i-t-excellence--26942422.aspx?view=2&pi=6805&fcid=113&pr=1,Buochs,OPEL Astra 1.4i T. Excellence,17700.0,2016
26942408,06.12.2018,"
voiture en très bonne état. 4x4 avec 2 jeux de roues. expertisé.Auto im guten zustand. 4x4 mit MFKEquipement:Contrôle de la stabilitéRégulateur de vitesseIsofixPhares directi...
",Essence,146000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/citroen-c-crosser-24-essentiel-x--26942408.aspx?view=2&pi=6805&fcid=113&pr=1,Brügg,CITROEN C-Crosser 2.4 Essentiel (X),5500.0,2010
