item_id,date,description,engine,km,link,location,name,price,year
28421134,28.03.2019,"
Willkommen bei Auto Rontal AGDanke für ihre Interesse an unserem Fahrzeug. Gerne Beraten wir Sie zum Erfolg zu ihrem neuen Traum Auto. Bei uns ist:Leasing oder Finanzierung mögli...
",Essence,137000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/porsche-panamera-turbo-48-pdk--28421134.aspx?view=2&pi=4902&fcid=113&pr=1,Buchrain,PORSCHE Panamera Turbo 4.8 PDK,33788.0,2009
28421132,28.03.2019,"
Besten Dank für Ihr Interesse an einem unserer Fahrzeuge. Gerne stehen wir Ihnen für eine unverbindliche Beratung oder eine Probefahrt zur Verfügung. Mazda «Leidenschaftlich anders»...
",Essence,82000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mazda-2-15i-16v-skyactiv-g-revolution--28421132.aspx?view=2&pi=4902&fcid=113&pr=1,Grosswangen,MAZDA 2 1.5i 16V Skyactiv-G Revolution,11600.0,2015
28421131,28.03.2019,"
* Vielen Dank für Ihr Interesse an unseren Fahrzeugen* Wir freuen uns auf Ihren Besuch. * Bitte Telefonische Voranmeldung für Besichtigung und Probefahrt***Top zustand***MFK 12.04....
",Essence,241000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/skoda-octavia-20-tfsi-rs--28421131.aspx?view=2&pi=4902&fcid=113&pr=1,Wangen bei Olten,SKODA Octavia 2.0 TFSI RS,5900.0,2008
28421129,28.03.2019,"
Nous parlons français / Wir sprechen Deutsch / Parliamo italiano / We speak English Nouvelle Audi RS3 Sportback, essence, 400cv, quattro, boite S-tronic, véhicule neuf disponible de s...
",Essence,30,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-rs3-sportback-25-t-fsi-quattro-s-tronic--28421129.aspx?view=2&pi=4902&fcid=113&pr=1,Aubonne,AUDI RS3 Sportback 2.5 T FSI quattro S-Tronic,79900.0,2019
28421122,28.03.2019,"
Ausstattung:AlufelgenElektrische SitzverstellungParkhilfeSitzbezug LederEingebautes NavigationssystemSchiebedachSitzheizungStabilitätskontrolleTempomatDistanzregler...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/jeep-cherokee-22mj-overland-awd-drive-i-9atx--28421122.aspx?view=2&pi=4902&fcid=113&pr=1,Besenbüren,JEEP Cherokee 2.2MJ Overland AWD Drive I 9ATX,46800.0,2019
28421119,28.03.2019,"
1. Inv. 04.2007KM 106000MFK auf Wunsch g.g Aufpreis.AB Platz Grosser Service ist gemacht NeuNeue Pneu SonderausstattungPack Memory 2CHF910.-Pack VINCHF7'490.-G...
",Diesel,107200,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-touareg-50-tdi-v10-automatic--28421119.aspx?view=2&pi=4902&fcid=113&pr=1,Spreitenbach,VW Touareg 5.0 TDI V10 Automatic,12900.0,2007
28421115,28.03.2019,"
Pour plus d'information, appeler le : 079 825 77 77 * Véhicule vendu expertisé à la livraison* Garantie de 12 mois à partir de la livraison* Service à jour* Possibilité de deman...
",Diesel,97300,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-focus-16-tdci-trend--28421115.aspx?view=2&pi=4902&fcid=113&pr=1,Aigle,FORD Focus 1.6 TDCi Trend,8900.0,2014
28421114,28.03.2019,"
Fahrzeug ist neuwertig sehr schönAusstattung:AlufelgenElektrische SitzverstellungSitzbezug LederSitzheizungStabilitätskontrolleTempomatXenon-ScheinwerferIsofixKurvenl...
",Diesel,94000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/jaguar-xf-30d-s-v6-premium-luxury--28421114.aspx?view=2&pi=4902&fcid=113&pr=1,Füllinsdorf,JAGUAR XF 3.0d S V6 Premium Luxury,17500.0,2010
28421100,28.03.2019,"
BMW Werksgarantie 60 Monate, bis 100.000km GratisserviceAusstattung:AlufelgenElektrische SitzverstellungParkhilfeEingebautes NavigationssystemSitzheizungDifferenzialsperre...
",Diesel,8900,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-320d-efficient-dynamics-edition-touring-steptronic--28421100.aspx?view=2&pi=4902&fcid=113&pr=1,Dietikon,BMW 320d Efficient Dynamics Edition Touring Steptronic,39900.0,2018
28421098,28.03.2019,"
Für die Besichtigung der Fahrzeuge NUR mit Terminvereinbarung. Besuchen Sie unsere Facebook Fanpage unter:https://www.facebook.com/elitegaragezuzwil Weitere Fahrzeuge der Elite G...
",Essence,148000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/porsche-911-carrera-4-s--28421098.aspx?view=2&pi=4903&fcid=113&pr=1,Zuzwil,PORSCHE 911 Carrera 4 S,32800.0,2003
28421097,28.03.2019,"
Mécaniquement en parfait état quelle que rayures de carrosserie voiture première main non fumeur service à jour / Mechanisch in perfektem Zustand, auch wenn Kratzer an der Karosserie rau...
",Essence,143200,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-meriva-18i-16v-essentia--28421097.aspx?view=2&pi=4903&fcid=113&pr=1,Châtelaine,OPEL Meriva 1.8i 16V Essentia,2999.0,2006
28421087,28.03.2019,"
Ausstattung:Manuelle KlimaanlageStabilitätskontrolleTempomatIsofixSitzbezug StoffEigenschaften:Behindertengerecht
",Diesel,181000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/citroen-berlingo-16-e-hdi-rossignol-egs6--28421087.aspx?view=2&pi=4903&fcid=113&pr=1,Biel / Bienne,CITROEN Berlingo 1.6 e-HDi Rossignol EGS6,5700.0,2012
28421081,28.03.2019,"
Audi A4 S-Line  / Heckschaden / CH WAGEN / Optionale Austattung: / Assistenz Paket- Adaptive cruise control- Audi active lane assist- Verkehrszeichenerkennung RSI (Road Sign ...
",Essence,9673,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a4-avant-20-tfsi-sport-s-tronic--28421081.aspx?view=2&pi=4903&fcid=113&pr=1,Regensdorf,AUDI A4 Avant 2.0 TFSI Sport S-tronic,30900.0,2018
28421079,28.03.2019,"
***Sehr gepflegtes Fahrzeug *** Top zustand***Ausstattung:AlufelgenParkhilfeEingebautes NavigationssystemSitzheizungDifferenzialsperreStabilitätskontrolleTempomatXenon-...
",Essence,31144,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-golf-sportsvan-12-tsi-allstar-dsg--28421079.aspx?view=2&pi=4903&fcid=113&pr=1,Schötz,VW Golf Sportsvan 1.2 TSI Allstar DSG,18900.0,2017
28421071,28.03.2019,"
Brutto Fr. 51'990.-  Inkl. Ablieferungspauschale (Fr. 350.-)  /  Spez.-Prämie  Fr. 5'750.- / Garantieverlängerung FlexCare ab Fr.219.- / Leasing ab 0%!! Fr. 5'750.- Rabatt / 200PS / Le...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-insignia-grand-sport-16-t-excellence--28421071.aspx?view=2&pi=4903&fcid=113&pr=1,Sursee,OPEL INSIGNIA Grand Sport 1.6 T Excellence,46240.0,2019
28421070,28.03.2019,"
Ausstattung:AlufelgenElektrische SitzverstellungParkhilfeSitzbezug LederEingebautes NavigationssystemSchiebedachSitzheizungStabilitätskontrolleTempomatXenon-Scheinwer...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/jeep-grand-cherokee-30-crd-overland-automatic--28421070.aspx?view=2&pi=4903&fcid=113&pr=1,Besenbüren,JEEP Grand Cherokee 3.0 CRD Overland Automatic,61800.0,2019
28421068,28.03.2019,"
Equipement:Jantes en aluClimatisation manuelleIsofixToit panoramiqueInterface bluetoothSellerie tissuEquipement supplémentaire:2 jeux de pneus/rouesPropriétés véhicule:...
",Essence,63000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/fiat-500-12-lounge--28421068.aspx?view=2&pi=4903&fcid=113&pr=1,Valangin,FIAT 500 1.2 Lounge,4900.0,2008
28421067,28.03.2019,"
* Vielen Dank für Ihr Interesse an unseren * Fahrzeugen Wir freuen uns auf Ihren Besuch. * Bitte Telefonische Voranmeldung für Besichtigung und Probefahrt. * Garantiert kein Unfall...
",Diesel,135000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-430d-gran-coup%c3%a9-xdrive-sport-line-steptronic--28421067.aspx?view=2&pi=4903&fcid=113&pr=1,Grenchen (SO),BMW 430d Gran Coupé xDrive Sport Line Steptronic,24900.0,2015
28421063,28.03.2019,"
Ausstattung:AlufelgenEingebautes NavigationssystemStabilitätskontrolleTempomatKurvenlichtLuftfederungAutomatische KlimaanlageSitzbezug Stoff
",Diesel,222000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-s-320-cdi-7g-tronic--28421063.aspx?view=2&pi=4903&fcid=113&pr=1,Biel / Bienne,MERCEDES-BENZ S 320 CDI 7G-Tronic,11500.0,2006
28421058,28.03.2019,"
Interieur: Stoff Elektra anthrazit (EAAT)Exterieur: mineralgrau metallic B39. Wunderschönes, gepflegtes CH-FAHRZEUG (Nichtraucher) aus erster Hand mit GRATIS-SERVICE BIS JANUAR 2025...
",Diesel,43000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-x1-18d-4x4-automat-steptronic-xdrive--28421058.aspx?view=2&pi=4903&fcid=113&pr=1,Neuhausen am Rheinfall ,BMW X1 18d 4x4 Automat-Steptronic xDrive,22900.0,2015
28421056,28.03.2019,"
Ausstattung:Manuelle KlimaanlageSitzbezug Stoff
",Essence,180220,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-corsa-12-16v-young--28421056.aspx?view=2&pi=4903&fcid=113&pr=1,Oberburg,OPEL Corsa 1.2 16V Young,500.0,2000
28421055,28.03.2019,"
Ausstattung:AlufelgenElektrische SitzverstellungParkhilfeEingebautes NavigationssystemSitzheizungDifferenzialsperreStabilitätskontrolleTempomatXenon-ScheinwerferIsofi...
",Diesel,192000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/skoda-octavia-20-tdi-elegance--28421055.aspx?view=2&pi=4903&fcid=113&pr=1,Huttwil,SKODA Octavia 2.0 TDI Elegance,9900.0,2015
28421051,28.03.2019,"
Bitte verlangen Sie den Neuwagenverkauf Garantie 4 Jahre / 120'000 KM (ab 1.Inv.) Gratis-Service 10 Jahre / 100'000 KM (ab 1.Inv.)Mercedes-Benz Luzern // Memorypaket / Head-up-Displ...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-c-43-amg-4matic-9g-tronic--28421051.aspx?view=2&pi=4903&fcid=113&pr=1,Lucerne,MERCEDES-BENZ C 43 AMG 4Matic 9G-Tronic,91600.0,2019
28421048,28.03.2019,"
Alle Service bei Tesla gemacht. PEM ersetzt.Inkl. 400V / 32 A Schnelladegerät inkl.Neupreis CHF 1600.00Version 2.5 Preis VerhandelbarAusstattung:AlufelgenSitzbezug LederEin...
",Electrique,23000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/tesla-roadster--28421048.aspx?view=2&pi=4903&fcid=113&pr=1,Zumikon bei Zürich,TESLA Roadster,62000.0,2012
28421034,28.03.2019,"
Sehr geehrte Damen und Herren  Besten Dank für Ihr Vertrauen, für eine unverbindliche Probefahrt oder Beratung stehen wir Ihnen gerne zur Verfügung.  Wir bitten Sie um Verständnis:...
",Essence,114320,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-polo-14-16v-comfortline--28421034.aspx?view=2&pi=4903&fcid=113&pr=1,St. Gallenkappel,VW Polo 1.4 16V Comfortline,3200.0,2003
28421031,28.03.2019,"
Ausstattung:AlufelgenManuelle KlimaanlageSitzbezug LederEingebautes NavigationssystemSitzheizungDifferenzialsperreStabilitätskontrolleTempomatDistanzreglerFreisprecha...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/volvo-xc40-t5-awd-r-design--28421031.aspx?view=2&pi=4903&fcid=113&pr=1,Aesch,VOLVO XC40 T5 AWD R-Design,72720.0,2018
28421030,28.03.2019,"
Ausstattung:AlufelgenElektrische SitzverstellungParkhilfeSitzbezug LederEingebautes NavigationssystemSchiebedachSitzheizungStabilitätskontrolleTempomatXenon-Scheinwer...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/jeep-grand-cherokee-30-crd-summit-automatic--28421030.aspx?view=2&pi=4903&fcid=113&pr=1,Besenbüren,JEEP Grand Cherokee 3.0 CRD Summit Automatic,62800.0,2019
28421026,28.03.2019,"
Wir verkaufen nicht nur Xm...wir reparieren Sie auch. Dazu haben wir ein grosses Ersatzteillager damit Sie diese Klassiker auch weiterhinfahren können. Dieses Fahrzeug mit rundum neuer...
",Essence,169500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/citroen-xm-berline-30-v6-24v-exclusive--28421026.aspx?view=2&pi=4903&fcid=113&pr=1,Elgg,CITROEN XM Berline 3.0 V6 24V Exclusive,5900.0,1999
