item_id,date,description,engine,km,link,location,name,price,year
28923053,04.05.2019,"
Herzlich Willkommen bei der Garage Galliker AG! Noi parliamo italiano, on parle français, we speak english, hablamos español, fallamos portugues! Bei Interesse an diesem tollen Wag...
",Essence,100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/renault-m%c3%89gane-13-tce-140-gt-line-edc--28923053.aspx?view=2&pi=3602&fcid=113&pr=1,Schönbühl,RENAULT MÉGANE 1.3 TCe 140 GT Line EDC,29300.0,2019
28923051,04.05.2019,"
zzgl. CHF 560.- Ablieferungspauschale## NEW B-Klasse ## Neupreis CHF 59'272.- ## Fahrassistenz-Paket ## Premium Plus Paket ##Ausstattung:AlufelgenElektrische SitzverstellungEin...
",Essence,5500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-b-200-amg-line-7g-dct--28923051.aspx?view=2&pi=3602&fcid=113&pr=1,Langenthal,MERCEDES-BENZ B 200 AMG Line 7G-DCT,49900.0,2019
28923050,04.05.2019,"
 MAGNIFIQUE MERCEDES-BENZ CLA 200 COUPE BOITE AUTOMATIQUE, NON FUMEUR, 1ERE MAIN ET GARANTIE CONSTRUCTEUR !   N'hésitez pas à nous demander une offre. Venez la découvrir et l'essayer ...
",Essence,4300,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-cla-200-urban-7g-dct--28923050.aspx?view=2&pi=3602&fcid=113&pr=1,Thônex / Genève,MERCEDES-BENZ CLA 200 Urban 7G-DCT,34890.0,2018
28923042,04.05.2019,"
CH-Fahrzeug aus 1. Hand - ist in einem sauberen, gepflegten und regelmässig gewartetem Zustand (alle Services immer bei offizieller Ford-Vertretung ausgeführt - letzter Service bei 146'0...
",Essence,161300,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-c-max-16-scti-titanium--28923042.aspx?view=2&pi=3602&fcid=113&pr=1,Zurich,FORD C-Max 1.6 SCTi Titanium,7500.0,2011
28923040,04.05.2019,"
Exterieur: Brilliantblau met. / Interieur: Leder schwarz/schwarzTop ausgestattet mit Premium Plus Paket, Head-up-Display, 19 Zoll AMG LMR uvm! Ausstattung:AlufelgenElektrische Si...
",Essence,20,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-c-200-swiss-star-amg-line-4m-9g-tronic--28923040.aspx?view=2&pi=3602&fcid=113&pr=1,Unterentfelden,MERCEDES-BENZ C 200 Swiss Star AMG Line 4M 9G-Tronic,67060.0,2019
28923037,04.05.2019,"
Ausstattung:Manuelle KlimaanlageDifferenzialsperreIsofix
",Essence,181123,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-golf-18-comfortline-4motion--28923037.aspx?view=2&pi=3602&fcid=113&pr=1,Gamsen,VW Golf 1.8 Comfortline 4Motion,600.0,1999
28923034,04.05.2019,"
Preis nur gültig, bei Eintausch eines Fahrzeuges, welches mindestens 6 Monate auf Kontrollschild des Käufers eingelöst war, neue Einlösung muss auf gleiches Kontrollschild erfolgen!Aus...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/jeep-grcherokee-30crd-s-limited-automatic--28923034.aspx?view=2&pi=3602&fcid=113&pr=1,Winterthur,JEEP Gr.Cherokee 3.0CRD S-Limited Automatic,63200.0,2019
28923033,04.05.2019,"
Ausstattung:AlufelgenElektrische SitzverstellungSitzbezug LederEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempomatDistanzreglerAutomatische Klimaanlage...
",Hybride,5,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/toyota-camry-25-hsd-premium--28923033.aspx?view=2&pi=3602&fcid=113&pr=1,Seengen,TOYOTA CAMRY 2.5 HSD Premium,51200.0,2019
28923032,04.05.2019,"
Für Besichtigung und Probefahrt bitte vorher anrufen!Ausstattung:StabilitätskontrolleIsofixSitzbezug StoffEigenschaften:Ab MFK
",Essence,14950,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-partner-16-access--28923032.aspx?view=2&pi=3602&fcid=113&pr=1,Wallisellen,PEUGEOT Partner 1.6 Access,11700.0,2013
28923026,04.05.2019,"
ab Service und ab MotorfahrzeugkontrolleAusstattung:Manuelle KlimaanlageEigenschaften:Ab MFK
",Essence,79684,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/renault-clio-grandtour-12-tce-100-dynamique--28923026.aspx?view=2&pi=3602&fcid=113&pr=1,Seuzach ,RENAULT CLIO Grandtour 1.2 TCe 100 Dynamique,5800.0,2009
28923024,04.05.2019,"
ab ServiceAusstattung:AlufelgenElektrische SitzverstellungEingebautes NavigationssystemSitzheizungDifferenzialsperreStabilitätskontrolleTempomatXenon-ScheinwerferKurv...
",Essence,89000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-tt-rs-coup%c3%a9-25-tfsi-quattro--28923024.aspx?view=2&pi=3603&fcid=113&pr=1,Regensdorf,AUDI TT RS Coupé 2.5 TFSI quattro,26800.0,2010
28923019,04.05.2019,"
AGR-Venti Defekt Ladedruckregelung DefektAGR-Venti Defekt Ladedruckregelung DefektAusstattung:AlufelgenElektrische SitzverstellungSitzbezug LederStabilitätskontrolleXenon-S...
",Diesel,288980,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/volvo-xc90-d5-awd-geartronic--28923019.aspx?view=2&pi=3603&fcid=113&pr=1,Lengnau,VOLVO XC90 D5 AWD Geartronic,3900.0,2003
28923017,04.05.2019,"
** Automat** Klima**Automat **Klima** Zahnriemenwechsel ausgeführt.Ausstattung:AlufelgenManuelle KlimaanlageStabilitätskontrolleSportsitzeSitzbezug StoffEigenschaften:...
",Essence,93500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-focus-16i-16v-carving--28923017.aspx?view=2&pi=3603&fcid=113&pr=1,Wil ZH / bei Eglisau ,FORD Focus 1.6i 16V Carving,3900.0,2004
28923007,04.05.2019,"
Die ganze Welt des Automobils unter einem Dach! 700 Schmuckstücke sind ständig für Sie zur Probefahrt bereit. Die persönliche Beratung steht bei uns an erster Stelle.Vom Fahrzeug...
",Hybride,8,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/toyota-corolla-20-ts-hybrid-trend--28923007.aspx?view=2&pi=3603&fcid=113&pr=1,Wil,TOYOTA COROLLA 2.0 TS Hybrid Trend,39990.0,2019
28923005,04.05.2019,"
Die ganze Welt des Automobils unter einem Dach! 600 Schmuckstücke sind ständig für Sie zur Probefahrt bereit. Die persönliche Beratung steht bei uns an erster Stelle.Vom Fahrzeug...
",Hybride,2000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/toyota-yaris-15-hybrid-trend-y20--28923005.aspx?view=2&pi=3603&fcid=113&pr=1,Wil,TOYOTA YARIS 1.5 Hybrid Trend *Y20*,24590.0,2019
28923003,04.05.2019,"
Superbe double cabine avec beaucoup d'options; extensions d'ailes, GPS, bac de pont, pré installation rideau pont, attelage, Commande rapide Package 25H Échappement arrière double Larami...
",Essence,103000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/dodge-ram-1500-laramie-57hemi-crew-cab--28923003.aspx?view=2&pi=3603&fcid=113&pr=1,Fully,DODGE Ram 1500 Laramie 5.7HEMI Crew Cab,25990.0,2010
28923002,04.05.2019,"
Disponible de suite. Expertisé et garantieEquipement:Jantes en aluSièges chauffantsContrôle de la stabilitéRégulateur de vitessePhares xénonRégulateur de la distanceIsofi...
",Essence,35861,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a3-15-tfsi-sport--28923002.aspx?view=2&pi=3603&fcid=113&pr=1,La Tour-de-Peilz,AUDI A3 1.5 TFSI Sport,35900.0,2017
28922997,04.05.2019,"
UNFALLFREI,ALLE SERVICE BEI SKODA, SOMMER-WINTER ALURÄDER,. BEI INTERESSE/PROBERFAHRT BITTE ANRUFEN : 079 3404453(HERR DEAK)CH-Fz*NAVIGATION*TEMPOMAT*PARKSENSOREN-Vo+Hi.*RESERVERAD*8FA...
",Diesel,53000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/skoda-octavia-combi-20-tdi-ambition-dsg--28922997.aspx?view=2&pi=3603&fcid=113&pr=1,Kriens,SKODA Octavia Combi 2.0 TDI Ambition DSG,18350.0,2017
28922995,04.05.2019,"
* Vielen Dank für Ihr Interesse an unseren * Fahrzeugen Wir freuen uns auf Ihren Besuch. * Bitte Telefonische Voranmeldung für Besichtigung und Probefahrt. * Garantiert kein Unfall...
",Diesel,14000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/citroen-grand-c4-picasso-16-e-hdi-attraction--28922995.aspx?view=2&pi=3603&fcid=113&pr=1,Grenchen (SO),CITROEN Grand C4 Picasso 1.6 e-HDi Attraction,17500.0,2014
28922992,04.05.2019,"
Zum Verkauf aufgrund Neuanschaffung (neue A-Klasse) steht ein Mercedes GLA 200 CDI Stylte 7G-DCT mit Automatikgetriebe.  Besonderes:-Der Motor stammt von Mercedes (Motorbezeichnung ...
",Diesel,110000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-gla-200-cdi-style-7g-dct--28922992.aspx?view=2&pi=3603&fcid=113&pr=1,Horw,MERCEDES-BENZ GLA 200 CDI Style 7G-DCT,18400.0,2014
28922991,04.05.2019,"
Dotazione:Cerchi in alluminioImpianto di climatizzazione manualeBloccaggio del differenziale Controllo della stabilitàFari xenoIsofixSistema start/stopInterfaccia bluetoo...
",Diesel,36700,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a1-sportback-14-tdi-s-line--28922991.aspx?view=2&pi=3603&fcid=113&pr=1,CAPOLAGO ,AUDI A1 Sportback 1.4 TDI S Line,16900.0,2016
28922989,04.05.2019,"
BMW Premium Selection/EUROplus, 24 Monate   CH-Fahrzeug mit Garantie und Gratis ServiceAusstattung:AlufelgenSitzbezug LederDifferen...
",Diesel,43000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-120d-xdrive-urban-line--28922989.aspx?view=2&pi=3603&fcid=113&pr=1,Biel-Bienne,BMW 120d xDrive Urban Line,22900.0,2015
28922987,04.05.2019,"
Expertisé, Crochet d'attelageEquipement:Climatisation manuelleContrôle de la stabilitéIsofixCrochet d’attelageCapteurs de stationnement arrièreSellerie tissuPropriétés vé...
",Diesel,54700,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/citroen-nemo-13-jtd-x-tr--28922987.aspx?view=2&pi=3603&fcid=113&pr=1,Porrentruy,CITROEN Nemo 1.3 JTD X-TR,9300.0,2015
28922985,04.05.2019,"
Véhicule expertisé du jour. Leasing et reprise possible. Demander un essai sans tarder!  Forfait de livraison (plein, tapis, vignette, administration) CHF 390.-(Ablieferungspaus...
",Essence,93900,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/dacia-sandero-16-stepway--28922985.aspx?view=2&pi=3603&fcid=113&pr=1,Yverdon les Bains,DACIA Sandero 1.6 Stepway,5600.0,2012
28922984,04.05.2019,"
- Neu Ab Service und MFK März 2019 - 15 Zoll Spezielle Rädern aufpreis CHF 400.-Ausstattung:AlufelgenStabilitätskontrollePanoramadachSitzbezug StoffEigenschaften:Ab MFK
",Essence,104900,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/smart-fortwo-pulse--28922984.aspx?view=2&pi=3603&fcid=113&pr=1,Hirzel,SMART fortwo pulse,2690.0,2004
28922973,04.05.2019,"
Kaufen Sie Ihr neues Fahrzeug nicht irgendwo, sondern beim offiziellen Fiat Vertreter.   TOP ZUSTAND! FRISCH AB SERVICE! SOMMER UND WINTERR...
",Essence,63600,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/fiat-500-12-lounge--28922973.aspx?view=2&pi=3603&fcid=113&pr=1,Rümlang,FIAT 500 1.2 Lounge,8900.0,2015
28922971,04.05.2019,"
CH-Ausführung/ Gratisservice/ Paket S line, Technik, Technik plus, Infotainment, Assistenz u. Komfort/ Umgebungskameras uvm.Ausstattung:AlufelgenElektrische SitzverstellungParkhi...
",Hybride,25,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-q5-45-tfsi-sport-quattro-s-tronic--28922971.aspx?view=2&pi=3603&fcid=113&pr=1,Kriens,AUDI Q5 45 TFSI sport quattro S-tronic,79680.0,2019
28922959,04.05.2019,"
MEDIA-NAV,  ROUES HIVER, CLIMATISATION AUTOMATIQUE, REGULATEUR ET LIMITEUR DE VITESSEMEDIA-NAV, ROUES HIVER, CLIMATISATION AUTOMATIQUE, REGULATEUR ET LIMITEUR DE VITESSEEquipement:...
",Essence,35000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/renault-clio-09-12v-dynamique--28922959.aspx?view=2&pi=3603&fcid=113&pr=1,La Tour-de-Trême,RENAULT Clio 0.9 12V Dynamique,10400.0,2013
28922958,04.05.2019,"
Première main - Erste Hand, Expertisée du jour - Frisch ab MFK, Forfait préparation livraison : 300.00, Garantie : 12 mois ou 15'000 km, Prix neuf - Neupreis : 67'950.00, Services suivis...
",Hybride,25000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-i3-60ah-range-extender--28922958.aspx?view=2&pi=3603&fcid=113&pr=1,Chalais - Sierre,BMW i3 (60Ah) Range Extender,27900.0,2016
