item_id,date,description,engine,km,link,location,name,price,year
29007501,10.05.2019,"
** Barkaufprämie ist bereits abgezogen **   more4you  ** BMW Leasing mit Sonderkonditionen oder Barkaufprämie **Ausstattung:Alufelgen...
",Essence,2000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-540i-xdrive-touring--29007501.aspx?view=2&pi=3301&fcid=113&pr=1,Sursee,BMW 540i xDrive Touring,94900.0,2019
29007498,10.05.2019,"
Ausstattung:AlufelgenEingebautes NavigationssystemDifferenzialsperreStabilitätskontrolleTempomatXenon-ScheinwerferStart-/Stop-SystemBluetooth-SchnittstelleAutomatische ...
",Essence,82200,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/alfa-romeo-giulietta-14-multiair-distinctive-tct--29007498.aspx?view=2&pi=3301&fcid=113&pr=1,Langenthal,ALFA ROMEO Giulietta 1.4 MultiAir Distinctive TCT,10990.0,2013
29007497,10.05.2019,"
CH FahrzeugNichtraucher FZSehr guter ZustandNavigationssystemLückenloses ServiceheftFrisch ab ServiceFrisch ab MFK8-fach bereift Vh12 Monate Garantie Finanzierung mögl...
",Diesel,85200,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-insignia-st-20-cdti-anniversaryedition-aut--29007497.aspx?view=2&pi=3301&fcid=113&pr=1,Oberglatt,OPEL Insignia ST 2.0 CDTI AnniversaryEdition Aut.,12500.0,2013
29007493,10.05.2019,"
Sehr geehrte Damen und Herren Vielen Dank für Ihr Interesse an unserem Fahrzeug. Neben diesem Fahrzeug haben wir weitere Fahrzeuge an Lager anzubieten. All unsere Autos können Sie frisch...
",Essence,98000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/smart-fortwo-black-~-white-limited-mhd-softouch--29007493.aspx?view=2&pi=3301&fcid=113&pr=1,Effretikon,SMART fortwo black & white limited mhd softouch,5850.0,2010
29007492,10.05.2019,"
IM PREIS INBEGRIFFEN: HERSTELLERGARANTIE BIS 06.2020 ODER BIS 100`000KM (WAS ZUERST EINTRIFFT) DAS AUTO VERFÜGT ÜBER EINE ABNEHMBARE ANHÄNGERKUPPLUNG, WINTER UND SOMMERRÄDER, WIE AUCH EI...
",Diesel,73189,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mitsubishi-asx-18-did-invite-4x4--29007492.aspx?view=2&pi=3301&fcid=113&pr=1,Illnau,MITSUBISHI ASX 1.8 DID Invite 4x4,15900.0,2015
29007487,10.05.2019,"
Vitres teintées, Climatisation bi-zone Equipement:Jantes en aluRéglage électrique des siègesSellerie cuirSystème de navigation intégréSièges chauffantsVerrou...
",Essence,100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/volvo-xc40-t4-awd-r-design--29007487.aspx?view=2&pi=3301&fcid=113&pr=1,Martigny,VOLVO XC40 T4 AWD R-Design,61150.0,2019
29007486,10.05.2019,"
Panoramaglasdach // FOCAL Soundsystem // 360° Kamera // Drive Assist // Grip ControlAusstattung:AlufelgenElektrische SitzverstellungParkhilfeEingebautes NavigationssystemSchi...
",Essence,15,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-3008-16-thp-gt-line-eat--29007486.aspx?view=2&pi=3301&fcid=113&pr=1,Volketswil,PEUGEOT 3008 1.6 THP GT Line EAT,41700.0,2019
29007481,10.05.2019,"
- aus Erster Hand,       1. Inv. 19. Dezember 2013- Top gepflegtes CH-Fahrzeug, Allradantrieb permanent - Optisch und technisch in perfektem Zustand, 1. Hand- Frisch ab MFK, 12 Mon...
",Diesel,95000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a6-avant-30-tdi-v6-quattro-s-tronic--29007481.aspx?view=2&pi=3301&fcid=113&pr=1,Hinwil ZH,AUDI A6 Avant 3.0 TDI V6 quattro S-tronic,26900.0,2014
29007479,10.05.2019,"
Ausstattung:AlufelgenDifferenzialsperreStabilitätskontrolleXenon-ScheinwerferSportsitzeAutomatische KlimaanlageSitzbezug Teil-LederExtras:8-fach bereiftEigenschaften:...
",Essence,105000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-s3-sportback-20-tfsi-quattro-s-tronic--29007479.aspx?view=2&pi=3301&fcid=113&pr=1,Disentis/ Mustér,AUDI S3 Sportback 2.0 TFSI quattro S-tronic,18300.0,2012
29007476,10.05.2019,"
Eines der raresten Fahrzeuge aus der Porsche 356 Serie ist der 356B T6 Roadster (twin grille Roadster). Es sind von diesem 356 nur 248 Stück gebaut worden (356 Speedster als Vergleich: 4...
",Essence,17500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/porsche-356-t6-roadster--29007476.aspx?view=2&pi=3301&fcid=113&pr=1,Schlieren,PORSCHE 356 T6 Roadster,295000.0,1962
29007469,10.05.2019,"
Equipement:Climatisation manuelleIsofixSellerie tissu
",Essence,225000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/citroen-berlingo-16-16v-multispace--29007469.aspx?view=2&pi=3301&fcid=113&pr=1,Brûgg,CITROEN Berlingo 1.6 16V Multispace,4990.0,2010
29007468,10.05.2019,"
Vielen Dank für Ihr Interesse an unseren * Fahrzeugen Wir freuen uns auf Ihren Besuch. * Bitte Telefonische Voranmeldung für Besichtigung und Probefahrt. * Garantiert kein Unfallwa...
",Diesel,131000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/renault-m%c3%a9gane-grandtour-15-dci-expression--29007468.aspx?view=2&pi=3301&fcid=113&pr=1,Grenchen (Kanton Solothurn),RENAULT Mégane Grandtour 1.5 dCi Expression,7500.0,2014
