item_id,date,description,engine,km,link,location,name,price,year
29215482,26.05.2019,"
Top-Zustand 1.Hand Fahrzeug mit Vollausstattung Plus inkl. Adaptiver Tempomat 4x4 Realtime Navigation RCD MP3 AUX USB Rückfahrkamera Lederausstattung Sitzheizung Adaptiv Tempomat Kurve...
",Diesel,128000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/honda-cr-v-22-i-dtec-4wd-executive-adv-safety-edition--29215482.aspx?view=2&pi=2401&fcid=113&pr=1,Stans (Autobahnausfahrt Stans-Süd),HONDA CR-V 2.2 i-DTEC 4WD Executive Adv. Safety Edition,13900.0,2012
29215480,26.05.2019,"
TUNING IM WERT VON ÜBER 20'000.- MIT BELEGEN  , TOP ZUSTAND , NETTO PREIS !!**DÄHLER TUNING : GEWINDEFAHRWERK ; LEISTUNG 510PS ; TITAN AUSPUFFANLAGE**DVD-NAVI**LEDER**XENON** BLUETOOTH...
",Essence,34000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-m4-coup%c3%a9-dkg-performance--29215480.aspx?view=2&pi=2401&fcid=113&pr=1,Winterthur,BMW M4 Coupé DKG Performance,57900.0,2015
29215478,26.05.2019,"
Ausstattung:Manuelle KlimaanlageDifferenzialsperreIsofixAnhängerkupplungSitzbezug Stoff
",Diesel,248000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-golf-variant-19-tdi-pd--29215478.aspx?view=2&pi=2401&fcid=113&pr=1,Niederdorf,VW Golf Variant 1.9 TDI PD,1500.0,2000
29215477,26.05.2019,"
MFK 14.06.2019Serviceheft ist vorhanden.Sehr guter Zustand. Sehr gepflegtes Auto.Frisch ab MFK und Service bei 92370 km Rechnung vorhanden. Notrad 8K 07430.2170686Ausstattung:Alu...
",Diesel,92700,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a6-avant-20-tdi--29215477.aspx?view=2&pi=2401&fcid=113&pr=1,Neuhausen am Rheinfall,AUDI A6 Avant 2.0 TDI,16799.0,2013
29215475,26.05.2019,"
***Auto wird **Frisch ab MFK **+CHF400Ausstattung:AlufelgenManuelle KlimaanlageSitzbezug LederSitzheizungDifferenzialsperreStabilitätskontrolleTempomatXenon-Scheinwerfe...
",Essence,172900,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-golf-variant-14-tsi-comfortline-dsg--29215475.aspx?view=2&pi=2401&fcid=113&pr=1,Oensingen,VW Golf Variant 1.4 TSI Comfortline DSG,5590.0,2007
29215473,26.05.2019,"
Très beau Land Rover Range Rover Evoque de première main, avec un super équipement tel que: Système de navigation, Sièges chauffants, Toit panoramique vitré avec rideau, Caméra de recul,...
",Diesel,23000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/land-rover-range-rover-evoque-20-td4-hse-at9--29215473.aspx?view=2&pi=2401&fcid=113&pr=1,Tolochenaz / Morges,LAND ROVER Range Rover Evoque 2.0 TD4 HSE AT9,34900.0,2016
29215470,26.05.2019,"
Zu diesem Angebot kann ein Ablieferungspaket für Fr. 490.- erworben werden, welches unter anderem technische Aufbereitung, Tankfüllung, Vignette und komplette Reinigung des Fahrzeuges en...
",Essence,17500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-tts-cp%c3%a9-20-tfsi-quattro--29215470.aspx?view=2&pi=2401&fcid=113&pr=1,Wettswil,AUDI TTS Cpé 2.0 TFSI quattro,53400.0,2018
29215469,26.05.2019,"
Zu diesem Angebot kann ein Ablieferungspaket für Fr. 590.- erworben werden, welches unter anderem technische Aufbereitung, Tankfüllung, Vignette und komplette Reinigung des Fahrzeuges en...
",Diesel,12,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/skoda-octavia-20tdi-soleil-4x4--29215469.aspx?view=2&pi=2401&fcid=113&pr=1,Wettswil,SKODA Octavia 2.0TDI Soleil 4x4,40690.0,2019
29215468,26.05.2019,"
Zu diesem Angebot kann ein Ablieferungspaket für Fr. 490.- erworben werden, welches unter anderem technische Aufbereitung, Tankfüllung, Vignette und komplette Reinigung des Fahrzeuges en...
",Essence,19500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-e-200-avantgarde--29215468.aspx?view=2&pi=2401&fcid=113&pr=1,Zürich-Wollishofen,MERCEDES-BENZ E 200 Avantgarde,39900.0,2018
29215467,26.05.2019,"
Zu diesem Angebot kann ein Ablieferungspaket für Fr. 490.- erworben werden, welches unter anderem technische Aufbereitung, Tankfüllung, Vignette und komplette Reinigung des Fahrzeuges en...
",Essence,10748,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-a-180-amg-line--29215467.aspx?view=2&pi=2401&fcid=113&pr=1,Glarus,MERCEDES-BENZ A 180 AMG Line,26900.0,2018
