item_id,date,description,engine,km,link,location,name,price,year
28146311,09.03.2019,"
.***  Tel. 079 449 1951  ***  Sur rendez-vous. Daihatsu Terios 1,5 16V SX Edition 100th Anniversary  4 X 4.  GRISE métal. 1er mise en circul. 09.01.2008.  136'012 km. Boite automatiqu...
",Essence,136012,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/daihatsu-terios-15-16v-sx-edit-100th-anniversary-4wd-aut--28146311.aspx?view=2&pi=5401&fcid=113&pr=1,CORCELLES près PAYERNE,DAIHATSU Terios 1.5 16V SX Edit. 100th Anniversary 4WD Aut.,6500.0,2008
28146309,09.03.2019,"
Fahrzeug neu geprüft, ab Service, Garantie, Zugvorrichtung 1800Kg Subi's von Burri's - 50 Jahre Burri's SUBARU-Center Emmen - SUBARU-Erfahrung seit 4 Jahrzehnten - Ihr SUBARU...
",Essence,152000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/subaru-outback-25i-awd--28146309.aspx?view=2&pi=5401&fcid=113&pr=1,Emmen,SUBARU Outback 2.5i AWD,7800.0,2005
28146308,09.03.2019,"
Nouvelle 500C S version décapotable Primes, remises spéciales et taux de leasing sur demande Nous vous renseigons avec plaisir www.garagebaechler.chVOTRE AGENT DE FRIBOURG FIA...
",Essence,15,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/fiat-500-c-09-t-twinair-s--28146308.aspx?view=2&pi=5401&fcid=113&pr=1,Corminboeuf,FIAT 500 C 0.9 T TwinAir S,20590.0,2019
28146291,09.03.2019,"
Neuestes Modell, sofort lieferbar!Leder, elekt. Heckdeckel, Einparkhilfe vorne & hinten, Rückfahrkamera, Navigation, DAB+, Full LED etc.Ausstattung:AlufelgenElektrische Sitzverst...
",Diesel,25100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/volvo-xc60-d4-awd-momentum--28146291.aspx?view=2&pi=5401&fcid=113&pr=1,Wetzikon,VOLVO XC60 D4 AWD Momentum,44900.0,2017
28146288,09.03.2019,"
Mercedes-Benz GLE 250 d 4Matic Off-Roader mit TOP-Ausstattung (24 Optionen für über Fr. 25'000 !!) und TOP-Farbe brilliantblau !! Inkl.: Park-Paket (360°-Kamera,  Aktiver Parkassistent i...
",Diesel,22000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-gle-250-d-4matic--28146288.aspx?view=2&pi=5401&fcid=113&pr=1,Kreuzlingen,MERCEDES-BENZ GLE 250 d 4Matic,58700.0,2018
28146283,09.03.2019,"
Nos Engagements -12 Mois de Garantie -leasing/Credit -Reprise de votre véhicule -Expertise du jour Equipement:Jantes en aluClimatisation manuelleIsofixSystème start/stopEquip...
",Essence,109000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/fiat-punto-evo-14-16v-sporting--28146283.aspx?view=2&pi=5401&fcid=113&pr=1,Bussigny ,FIAT Punto Evo 1.4 16V Sporting,5900.0,2011
28146282,09.03.2019,"
* Willkommen bei Colacino Automobile * Wir haben für Sie einen wunderschönenPorsche 911 Carrera 4S  :- Frisch ab Service- Frisch ab MFK- 12 Monate Garantie - Servicegepflegt...
",Essence,70000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/porsche-911-cabrio-carrera-4s-pdk--28146282.aspx?view=2&pi=5401&fcid=113&pr=1,Pfäffikon (ZH),PORSCHE 911 Cabrio Carrera 4S PDK,63999.0,2011
28146278,09.03.2019,"
WIR FREUEN UNS AUF IHRE ANFRAGEN UND BERATEN SIE GERNE AUF DEUTSCH / ENGLISH / FRANÇAIS / ITALIANO / ESPAÑOL / PORTUGUÊS / HRVATSKI / SRPSKI / SHQIP !!! Fahren Sie beruhigt mit der RR...
",Essence,22000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/renault-m%c3%a9gane-grandtour-12-16v-turbo-gt-line-edc--28146278.aspx?view=2&pi=5401&fcid=113&pr=1,Glattpark (Opfikon),RENAULT Mégane Grandtour 1.2 16V Turbo GT Line EDC,19990.0,2018
28146270,09.03.2019,"
Bitte direkt bei Kunde meldenHerr P. MartinTel. +41 79 210 69 05Ausstattung:AlufelgenSitzbezug LederEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempomat...
",Diesel,190000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-x3-xdrive-20d-steptronic--28146270.aspx?view=2&pi=5401&fcid=113&pr=1,Bättwil,BMW X3 xDrive 20d Steptronic,15400.0,2012
28146260,09.03.2019,"
Mech. einwandfrei ,,,, Mécaniquement impéccableEquipement:Climatisation manuelleContrôle de la stabilitéSellerie tissuPropriétés véhicule:Pour l'exportation
",Diesel,222000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/citroen-xsara-picasso-16hdi-x--28146260.aspx?view=2&pi=5401&fcid=113&pr=1,Safnern,CITROEN Xsara Picasso 1.6HDi (X),1900.0,2010
