item_id,date,description,engine,km,link,location,name,price,year
28648119,13.04.2019,"
CH-Fahrzeug mit Garantie * Leder * LED * Kamera * Navi * IntelliSafe Pro Pack STANDORTSandgrubenstrasse 116146 Grossdietwil Grundausrüstung FR.49300.--,Winterpaket FR.350.--,In...
",Diesel,16000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/volvo-xc40-d4-awd-momentum-geartronic--28648119.aspx?view=2&pi=4517&fcid=113&pr=1,Grossdietwil,VOLVO XC40 D4 AWD Momentum Geartronic,40900.0,2018
28648117,13.04.2019,"
Ausstattung:AlufelgenElektrische SitzverstellungParkhilfeSitzbezug LederEingebautes NavigationssystemSchiebedachSitzheizungDifferenzialsperreStabilitätskontrolleTempo...
",Essence,32800,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-tiguan-20tsi-highline-4motion-dsg--28648117.aspx?view=2&pi=4517&fcid=113&pr=1,Siebnen,VW Tiguan 2.0TSI Highline 4Motion DSG,42900.0,2017
28648116,13.04.2019,"
Voiture neuve en stockDisponible de suite Taux de Leasing à 2.9% Roues d'hiver possible en sus*************************Neu Wagen ab lagerSofort verfügbar 2.9% Leasing-Aktio...
",Essence,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mini-cooper--28648116.aspx?view=2&pi=4517&fcid=113&pr=1,Gland-Vich,MINI Cooper,31700.0,2019
28648114,13.04.2019,"
Bienvenue au Garage du Tabeillon à GLOVELIER,  votre agence principale Mitsubishi du Canton du Jura ! Merci de vous intéresser à ce véhicule et surtout à notre garage ! Nous avons ...
",Diesel,18500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-vivaro-combi-l2h1-16cdti-125ch--28648114.aspx?view=2&pi=4517&fcid=113&pr=1,Glovelier,OPEL VIVARO Combi+ L2H1 1.6CDTI 125ch,26900.0,2018
28648112,13.04.2019,"
L AUTO SI TROVA A QUARTINO,VIA CADEPEZZO 1POSSIBILITA DI FINANZIAMENTO PERSONALIZZATO,COLLAUDO RIPRESA ED EVENTUALE SCAMBIO CON IL VOSTRO VEICOLO O ALTRO.TEL 0784029365.gancio trai...
",Diesel,205000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/renault-sc%c3%a9nic-19-dci-dynamique--28648112.aspx?view=2&pi=4517&fcid=113&pr=1,Riazzino,RENAULT Scénic 1.9 dCi Dynamique,2500.0,2004
28648107,13.04.2019,"
Der Hyundai-Spezialist in Romanshorn und Umgebung seit 1991.Gutes Preis - Leistungsverhänltniss zeichnet uns aus.Ausstattung:AlufelgenElektrische SitzverstellungEingebautes Navig...
",Essence,90,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/hyundai-i30-n-20-t-gdi--28648107.aspx?view=2&pi=4517&fcid=113&pr=1,Romanshorn,HYUNDAI i30 N 2.0 T-GDi,42200.0,2019
28648106,13.04.2019,"
Magnifique DS en parfait état - sans rouille - expertisé vétéran le 05.04.2019 pour 6 ans - direction assistée neuve - roule toutes distances parfaitement bienMagnifique DS en parfait ...
",Essence,124400,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ds-automobiles-id-ds-19-b--28648106.aspx?view=2&pi=4517&fcid=113&pr=1,Vicques,DS AUTOMOBILES ID / DS 19-B,32800.0,1971
28648098,13.04.2019,"
Voiture en bon état, service fait, frein avant neuf, expertisée du jour. 2 jeux de roues pneus ok, jante alu pour l'été, jante tôle pour l'hiverEquipement:Toit ouvrantContrôle de l...
",Essence,99000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-316i-compact--28648098.aspx?view=2&pi=4517&fcid=113&pr=1,Denges,BMW 316i Compact,3800.0,1999
28648096,13.04.2019,"
TOP ANGEBOT INNEN NEU ZUSTAND AUSSEN PAAR GEBRAUCHSSPUREN....Ausstattung:AlufelgenElektrische SitzverstellungSitzbezug LederEingebautes NavigationssystemSchiebedachSitzheiz...
",Essence,124000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-cl-600-automatic--28648096.aspx?view=2&pi=4518&fcid=113&pr=1,Neuhausen am Rheinfall (SH) (25min von Zürich),MERCEDES-BENZ CL 600 Automatic,8999.0,2000
28648093,13.04.2019,"
Gute Zustand ,Service gepflegt *Ab MFK & Service * 12 Monats Garantie oder 20000km* Lieferung auf anfragAusstattung:AlufelgenElektrische SitzverstellungSitzheizungStabilitätsko...
",Diesel,167000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/kia-carnival-29-crdi-trend--28648093.aspx?view=2&pi=4518&fcid=113&pr=1,Berne,KIA Carnival 2.9 CRDi Trend,4990.0,2007
28648088,13.04.2019,"
Zu diesem Angebot kann ein Ablieferungspaket für Fr. 540.- erworben werden, welches unter anderem technische Aufbereitung, Tankfüllung, Vignette und komplette Reinigung des Fahrzeuges en...
",Essence,12,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-208-12-ptech-signature--28648088.aspx?view=2&pi=4518&fcid=113&pr=1,Wettswil,PEUGEOT 208 1.2 P.Tech Signature,13200.0,2018
28648085,13.04.2019,"
Zu diesem Angebot kann ein Ablieferungspaket für Fr. 540.- erworben werden, welches unter anderem technische Aufbereitung, Tankfüllung, Vignette und komplette Reinigung des Fahrzeuges en...
",Essence,12,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-208-12-ptech-signature--28648085.aspx?view=2&pi=4518&fcid=113&pr=1,Wettswil,PEUGEOT 208 1.2 P.Tech Signature,12900.0,2018
28648083,13.04.2019,"
Zu diesem Angebot kann ein Ablieferungspaket für Fr. 540.- erworben werden, welches unter anderem technische Aufbereitung, Tankfüllung, Vignette und komplette Reinigung des Fahrzeuges en...
",Essence,12,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-208-12-ptech-signature--28648083.aspx?view=2&pi=4518&fcid=113&pr=1,Wettswil,PEUGEOT 208 1.2 P.Tech Signature,12600.0,2018
28648082,13.04.2019,"
Zu diesem Angebot kann ein Ablieferungspaket für Fr. 540.- erworben werden, welches unter anderem technische Aufbereitung, Tankfüllung, Vignette und komplette Reinigung des Fahrzeuges en...
",Essence,12,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-208-12-ptech-signature--28648082.aspx?view=2&pi=4518&fcid=113&pr=1,Wettswil,PEUGEOT 208 1.2 P.Tech Signature,12600.0,2018
28648081,13.04.2019,"
Farbe: Steel Grau Top Ausstattung!Ab Lager lieferbar!Günstige Finanzierung auch ohne Anzahlung möglich!CH-Fahrzeug!  ""OHNE 20"" Aluräder wie auf Fahrzeug ""Optional CHF 2'000.-...
",Diesel,100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/skoda-karoq-20-tdi-cr-style-4x4-dsg--28648081.aspx?view=2&pi=4518&fcid=113&pr=1,Aadorf TG,SKODA Karoq 2.0 TDI CR Style 4x4 DSG,39500.0,2019
28648080,13.04.2019,"
Livrable de suite, leasing possibleComme neuve, leasing possible, roues hiver Equipement:Climatisation manuelleContrôle de la stabilitéRégulateur de vitesseSellerie tissuEq...
",Essence,41400,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/citroen-c1-10-vti-feel--28648080.aspx?view=2&pi=4518&fcid=113&pr=1,Granges-Marnand,CITROEN C1 1.0 VTi Feel,7900.0,2016
28648076,13.04.2019,"
Dotazione:Cerchi in alluminioImpianto di climatizzazione manualeRiscaldamento dei sediliControllo della stabilitàVivavoceIsofixSistema start/stopRadio DAB
",Essence,31650,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/fiat-panda-09-twinair-turbo-climbing-4x4--28648076.aspx?view=2&pi=4518&fcid=113&pr=1,SAVOSA - LUGANO,FIAT Panda 0.9 Twinair Turbo Climbing 4x4,11900.0,2017
28648073,13.04.2019,"
Ihr persönlicher Partner rund ums AutoAUTOFRANK - REGENSDORF Haben Sie ein Eintauschfahrzeug? Wir unterbreiten Ihnen gerne eine faire Offerte! Leasing oder Kredit? Sie erhalten e...
",Essence,114500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-x3-xdrive-35i-steptronic--28648073.aspx?view=2&pi=4518&fcid=113&pr=1,Regensdorf,BMW X3 xDrive 35i Steptronic,31800.0,2015
28648071,13.04.2019,"
Finanzierung oder Leasing möglichVorführwagen in Top Ausstattung/Sofort lieferbar/Inkl.Winterräder und LedersitzeAusstattung:Manuelle KlimaanlageSitzbezug LederEingebautes Navi...
",Essence,6500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/dacia-logan-mcv-09-stepway--28648071.aspx?view=2&pi=4518&fcid=113&pr=1,Eichberg,DACIA Logan MCV 0.9 Stepway,14450.0,2018
28648070,13.04.2019,"
Ablieferungspauschale CHF 450.- Navigationsmodul Touch 2 Go, JBL Hi-Fi System, LED-ScheinwerferAusstattung:AlufelgenSitzbezug LederEingebautes NavigationssystemSitzheizung...
",Hybride,100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/toyota-rav-4-25-hsd-premium-awd--28648070.aspx?view=2&pi=4518&fcid=113&pr=1,Gümmenen,TOYOTA RAV-4 2.5 HSD Premium AWD,54050.0,2019
28648068,13.04.2019,"
24 Monate   Ausstattung:AlufelgenManuelle KlimaanlageSitzheizungStabilitätskontrolleTempomatFreisprechanlageIsofixBluetooth...
",Essence,50,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-corsa-14-ecotec-120y-ed--28648068.aspx?view=2&pi=4518&fcid=113&pr=1,Nunningen,OPEL Corsa 1.4 EcoTec 120Y Ed.,15980.0,2019
28648067,13.04.2019,"
24 Monate, bzw. gültig bis 31.05.2021   Ausstattung:AlufelgenManuelle KlimaanlageSitzheizungStabilitätskontrolleTempomatFreispr...
",Essence,50,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-corsa-10-t-ecot-120y-ed--28648067.aspx?view=2&pi=4518&fcid=113&pr=1,Nunningen,OPEL Corsa 1.0 T EcoT 120Y Ed.,14980.0,2019
28648062,13.04.2019,"
Voiture neuve en stockDisponible de suite Taux de Leasing à 1.9% Roues d'hiver possible en sus*************************Neu Wagen ab lagerSofort verfügbar 1.9% Leasing-Aktio...
",Essence,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mini-countryman-cooper-s-all4-steptronic--28648062.aspx?view=2&pi=4518&fcid=113&pr=1,Gland-Vich,MINI Countryman Cooper S ALL4 Steptronic,51700.0,2019
28648059,13.04.2019,"
Gepflegtes Fahrzeug aus 1. Hand! Klimaanlage, Automatisiertes Schaltgetriebe (DSG), Metallic - Farbe, W'Pneus, usw... Fahrzeug wird beim Verkauf neu vorgeführt. Garantie: 12 Monate europ...
",Diesel,118150,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-touran-16-tdi-comfortline-dsg--28648059.aspx?view=2&pi=4518&fcid=113&pr=1,Liestal,VW Touran 1.6 TDI Comfortline DSG,12400.0,2011
28648058,13.04.2019,"
Herausragende Fahreigenschaften - Winterräder zzgl. Fr. 1600.- (falls gewünscht ) zzgl. Abl.pauschale Fr. 490.- Ausstattung:AlufelgenElektrische SitzverstellungParkhilfeSitzbez...
",Diesel,5500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-edge-20-ecoblue-vignale-4wd-automatic--28648058.aspx?view=2&pi=4518&fcid=113&pr=1,Steinmaur - Sünikon ,FORD Edge 2.0 EcoBlue Vignale 4WD Automatic,53800.0,2019
28648057,13.04.2019,"
Im Kaufpreis nicht enthalten: Ablieferungspauschale CHF 390.-. Sie erhalten Ihren Wagen vollgetankt, mit Autobahnvignette und eingelöst.Optionale AusstattungOpel FlexCare Basic 4. Ja...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-zafira-16-cdti-134-eflex-120-ye-s-s--28648057.aspx?view=2&pi=4518&fcid=113&pr=1,Affoltern am Albis,OPEL ZAFIRA 1.6 CDTI 134 eFLEX 120 Ye. S/S,36189.0,2019
28648055,13.04.2019,"
AUSSTATTUNG 7 Sitze, Navigation, DAB, Keyless, Parkpilot hinten & vorne, 18"" Alufelgen, ACC bis 210km/h inkl. Front Assist, Bluetooth inkl. Handykopplung, Climatronic, Multifunktionsle...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/seat-alhambra-20-tdi-fr-line-dsg--28648055.aspx?view=2&pi=4518&fcid=113&pr=1,Aathal-Seegräben,SEAT Alhambra 2.0 TDI FR Line DSG,37800.0,2019
28648050,13.04.2019,"
Herzlichen Dank für das Interesse an einem von unseren Fahrzeugen. Wir freuen uns auf Ihren Besuch.  ** FRISCH AB MFK** FRISCH AB SERVICE** Klimaanlage** Anhängerkupplung *...
",Essence,164000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mazda-2-13i-16v-exclusive--28648050.aspx?view=2&pi=4518&fcid=113&pr=1,Wynau / BE,MAZDA 2 1.3i 16V Exclusive,4490.0,2008
28648049,13.04.2019,"
Ausstattung:AlufelgenElektrische SitzverstellungEingebautes NavigationssystemSitzheizungDistanzreglerStart-/Stop-SystemBluetooth-SchnittstelleAutomatische KlimaanlagePa...
",Essence,7000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/alfa-romeo-giulia-20-super-automatic--28648049.aspx?view=2&pi=4519&fcid=113&pr=1,Wettingen,ALFA ROMEO Giulia 2.0 Super Automatic,46900.0,2018
28648045,13.04.2019,"
geprüft / Zahnriemen ersetzt / Klima / Leder / Navi / Automat : 079 277 32 31geprüft / Zahnriemen ersetzt / Klima / Leder / Navi / Automat : 079 277 32 31Ausstattung:AlufelgenMan...
",Essence,191800,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/renault-sc%c3%a9nic-20-16v-expression--28648045.aspx?view=2&pi=4519&fcid=113&pr=1,Schmitten FR,RENAULT Scénic 2.0 16V Expression,1699.0,2003
28648037,13.04.2019,"
Sehr gepflegter BMW 330d Touring Modern Line Steptronic mit 258 PS, CH Fahrzeug Wunderschöner Kombi aus zweiter Hand, unglaublicher Dampfhammer in neuwertigem Zustand Fahrspass gar...
",Diesel,130000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-330d-touring-modern-line-steptronic--28648037.aspx?view=2&pi=4519&fcid=113&pr=1,Aegerten,BMW 330d Touring Modern Line Steptronic,20900.0,2012
28648032,13.04.2019,"
*Monte Carlo *Vordersitze heizbar  *8-fach bereift *Navigationssystem mit Touchscreen und Bluetooth  *Frisch ab MFK *Monte Carlo*Frisch ab MFK *8-fach bereift*Navigationssy...
",Essence,38000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/skoda-citigo-10-g-tec-monte-carlo--28648032.aspx?view=2&pi=4519&fcid=113&pr=1,Courtepin,SKODA Citigo 1.0 G-tec Monte Carlo,8600.0,2015
28648028,13.04.2019,"
LEASING POSSIBLE DES CHF 1950.-/MOISEquipement:Jantes en aluContrôle de la stabilitéPhares xénonPhares directionnelsSystème start/stopClimatisation automatiqueAccès et dé...
",Essence,22500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mclaren-570s-coup%c3%a9-38-v8-ssg--28648028.aspx?view=2&pi=4519&fcid=113&pr=1,Porrentruy,McLAREN 570S Coupé 3.8 V8 SSG,169500.0,2018
28648023,13.04.2019,"
Bankfinanzierung möglichCH FAHRZEUIG - DIESEL - AUTOMAT - 4X4 - KLIMAANLAGE - LEDER - NAVI - RüCHFAHRKAMERA Dotazione:Cerchi in alluminioRegolazione elettrica dei sediliSedili ...
",Diesel,202000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/jeep-grand-cherokee-30-crd-overland-automatic--28648023.aspx?view=2&pi=4519&fcid=113&pr=1,Cadenazzo,JEEP Grand Cherokee 3.0 CRD Overland Automatic,16800.0,2012
28648019,13.04.2019,"
Ausstattung:AlufelgenElektrische SitzverstellungSitzbezug LederSitzheizungDifferenzialsperreTempomatLuftfederungAnhängerkupplungAutomatische Klimaanlage
",Essence,147500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/hummer-h2-60--28648019.aspx?view=2&pi=4519&fcid=113&pr=1,Suhr,HUMMER H2 6.0,49900.0,2006
28648016,13.04.2019,"
Vorführmodellsofort lieferbarAusstattung:AlufelgenParkhilfeEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempomatIsofixStart-/Stop-SystemAutomatische ...
",Essence,500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/renault-captur-13-t-16v-red-edition-edc--28648016.aspx?view=2&pi=4519&fcid=113&pr=1,Aarau Rohr,RENAULT Captur 1.3 T 16V Red Edition EDC,25300.0,2019
28648015,13.04.2019,"
X50 Werksleistungssteigerung auf 450 PS & Schaltwegverkürzung ab Werk... Diverse Porsche Exclusive Manufaktur Optionen ab Werk.Auto ist im absoluten Top Zustand, regelmässig servicegep...
",Essence,47500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/porsche-911-turbo--28648015.aspx?view=2&pi=4519&fcid=113&pr=1,Wollerau SZ,PORSCHE 911 Turbo,74990.0,2002
28648014,13.04.2019,"
*Auto **Frisch ab MFK **Ausstattung:AnhängerkupplungEigenschaften:Ab MFK
",Essence,162500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/suzuki-jimny-13-16v-jlx--28648014.aspx?view=2&pi=4519&fcid=113&pr=1,Oensingen,SUZUKI Jimny 1.3 16V JLX,4690.0,2000
28648011,13.04.2019,"
*********************************************** ***********************************************  Ein Besuch bei uns lohnt sich bestimmt. Grosse Auswahl an Occasionen und Neuwagen....
",Essence,27000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/nissan-juke-12-dig-t-acenta--28648011.aspx?view=2&pi=4519&fcid=113&pr=1,Gebenstorf,NISSAN Juke 1.2 DIG-T acenta,12900.0,2015
28648003,13.04.2019,"
REPRISE POSSIBLEEN EXCELLENT ETAT * VOITURE SUISSE *Equipement:Jantes en aluVerrouillage du différentielContrôle de la stabilitéRégulateur de vitesseDispositif mains libres...
",Diesel,50000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/seat-ateca-20-tdi-cr-xcellence-4drive-dsg--28648003.aspx?view=2&pi=4519&fcid=113&pr=1,Villeneuve,SEAT Ateca 2.0 TDI CR Xcellence 4Drive DSG,29500.0,2016
28648001,13.04.2019,"
Prix indiqué hors forfait de livraison CHF 440.- (plein de carburant, vignette autoroute, administration..) Véhicule d’occasion en très bon état, non-fumeur.Vendu expertisé avec gar...
",Diesel,15000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a4-avant-20-tdi-design-quattro-s-tronic--28648001.aspx?view=2&pi=4519&fcid=113&pr=1,Crissier - Lausanne,AUDI A4 Avant 2.0 TDI Design quattro S-tronic,33999.0,2018
28647987,13.04.2019,"
Eintausch willkommen. Jetzt mit sehr interessanten Leasingangeboten: Platinum **1.9% inkl. Ratenversicherung + Wartungsvertrag+ Vollkaskoversicherung Gold2.9% inkl. Ratenver...
",Diesel,50,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/dacia-duster-ultimate-blue-dci-115-4wd-e6dt--28647987.aspx?view=2&pi=4519&fcid=113&pr=1,Winterthur-Rosenberg,DACIA DUSTER Ultimate Blue dCi 115 4WD E6Dt,23140.0,2019
28647986,13.04.2019,"
Ab MFK 10.2018Leder/AlcantaraKlima182000kmParksensorenDieselAutomatNavigationMotor Klackert (keine Motorenstörung nur Dieselpartikelfilter leuchtet)Eintausch möglich...
",Diesel,184000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a6-avant-30-v6-tdi-quattro--28647986.aspx?view=2&pi=4519&fcid=113&pr=1,Oftringen,AUDI A6 Avant 3.0 V6 TDI quattro,5500.0,2005
28647984,13.04.2019,"
Roues Hiver aluminiumEquipement:Jantes en aluVerrouillage du différentielContrôle de la stabilitéRégulateur de vitesseRégulateur de la distanceDispositif mains libresIsof...
",Diesel,53700,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/seat-leon-st-20-tdi-x-perience-4drive--28647984.aspx?view=2&pi=4519&fcid=113&pr=1,St-Imier,SEAT Leon ST 2.0 TDI X-Perience 4Drive,17900.0,2015
28647978,13.04.2019,"
120 Years Cash Aktion netto Fr. 31'970.00Ausstattung:AlufelgenParkhilfeEingebautes NavigationssystemSitzheizungStabilitätskontrolleDistanzreglerIsofixSportsitzeStart-...
",Essence,15,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-astra-16i-turbo-black-edition--28647978.aspx?view=2&pi=4519&fcid=113&pr=1,Flawil,OPEL Astra 1.6i Turbo Black Edition,31970.0,2019
28647977,13.04.2019,"
- TOP gepflegte S Klasse 4x4- Schon ab 478.90 Fr. möglich im Monat- Frisch ab MFK und Service- 1 Hand Fahrzeug- Lückenlose Servicebeläge- Sehr starker und zuverlässiger Motor...
",Essence,139800,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-s-450-4matic-7g-tronic--28647977.aspx?view=2&pi=4519&fcid=113&pr=1,Cham/Zug,MERCEDES-BENZ S 450 4Matic 7G-Tronic,19999.0,2010
