item_id,date,description,engine,km,link,location,name,price,year
27825655,14.02.2019,"
Belle configuration - Tous services à jour - Garantie 1anEquipement:Jantes en aluRéglage électrique des siègesAide au parcageSellerie cuirSystème de navigation intégréToit ...
",Diesel,55500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/volvo-xc90-d5-awd-inscription-geartronic--27825655.aspx?view=2&pi=6001&fcid=113&pr=1,Bellevue,VOLVO XC90 D5 AWD Inscription Geartronic,42900.0,2015
27825647,14.02.2019,"
Rückfahrkamera, Park Distance Control vorne und hinten, Lenkrad in Holz und Leder, Vorbereitung für Handy mit Freisprechanlage in der Mittelarmlehne, Elektrisches Glasschiebe-/ Hebedach,...
",Diesel,116000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-s-320-cdi--27825647.aspx?view=2&pi=6001&fcid=113&pr=1,Oftringen,MERCEDES-BENZ S 320 CDI,19500.0,2008
27825641,14.02.2019,"
Ausstattung: 12-Volt-Steckdose hinten12-Volt-Steckdose vorne3-Punkt-Sicherheitsgurte auf allen PlätzenAblagen in den TürenADAPTIVE BRAKE mit HOLD-Funktion und Berganfahrhilfe...
",Essence,32525,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-gla-200-night-star-7g-dct--27825641.aspx?view=2&pi=6001&fcid=113&pr=1,Lyssach,MERCEDES-BENZ GLA 200 Night Star 7G-DCT,27800.0,2015
27825638,14.02.2019,"
Ausstattung: 8-Stufen AutomatikAllradantrieb permanentABSAbstandsregeltempomat ACCAirbag Fahrer und BeifahrerAlarmanlageAlcantara- / LedersitzeAussenspiegel einklappbar...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/jeep-grand-cherokee-64-srt--27825638.aspx?view=2&pi=6001&fcid=113&pr=1,Lyssach,JEEP Grand Cherokee 6.4 SRT,75800.0,2019
27825637,14.02.2019,"
Top gepflegter Skoda Yeti 1.8 TSI gute Zustand Mit toller Ausstatung 8 fahrbereit Neu Ab Service Ab MfkAusstattung:AlufelgenSitzheizungStabilitätskontrolleTempomatXenon-S...
",Essence,115200,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/skoda-yeti-18-tsi-experience-4x4--27825637.aspx?view=2&pi=6001&fcid=113&pr=1,Mels,SKODA Yeti 1.8 TSI Experience 4x4,8900.0,2009
27825635,14.02.2019,"
Ausstattung: 8-Stufen AutomatikAllradantrieb permanentABSAbstandsregeltempomat ACCAirbag Fahrer und BeifahrerAlarmanlageAlcantara- / LedersitzeAussenspiegel einklappbar...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/jeep-grand-cherokee-64-srt--27825635.aspx?view=2&pi=6001&fcid=113&pr=1,Lyssach,JEEP Grand Cherokee 6.4 SRT,75800.0,2019
27825632,14.02.2019,"
Ausstattung: 2-Zonen Klimaautomatik10-Stufen AutomatikAbstandsregeltempomat ACCAirbag Fahrer und BeifahrerAlarmanlageABSAussenspiegel elektrisch verstellbarAutodimm Inne...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-mustang-50-gt-fastback--27825632.aspx?view=2&pi=6001&fcid=113&pr=1,Lyssach,FORD MUSTANG 5.0 GT Fastback,56800.0,2019
27825628,14.02.2019,"
Ausstattung: 2-Zonen Klimaautomatik8-Stufen Automatik4WD Low3.5 Tonnen AnhängerkupplungAllradantrieb zuschaltbarAlpine SoundsystemAirbag Fahrer und BeifahrerAlarmanlage...
",Essence,166212,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/dodge-ram-1500-57-laramie-crew-cab--27825628.aspx?view=2&pi=6001&fcid=113&pr=1,Lyssach,DODGE Ram 1500 5.7 Laramie Crew Cab,29800.0,2013
27825627,14.02.2019,"
Ausstattung: 8-Stufen Automatik6-PlätzeAllradantrieb permanentABSAbstandsregeltempomat ACCAirbag Fahrer und BeifahrerAlarmanlageAlcantara- / LedersitzeAussenspiegel el...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/dodge-durango-64-srt-392-awd--27825627.aspx?view=2&pi=6001&fcid=113&pr=1,Lyssach,DODGE Durango 6.4 SRT 392 AWD,88900.0,2019
27825626,14.02.2019,"
Ausstattung: 8-Stufen Automatik7-PlätzeAllradantrieb permanentABSAbstandsregeltempomat ACCAirbag Fahrer und BeifahrerAlarmanlageAussenspiegel elektrisch verstellbarAus...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/dodge-durango-57-r-t-awd--27825626.aspx?view=2&pi=6001&fcid=113&pr=1,Lyssach,DODGE Durango 5.7 R/T AWD,63800.0,2019
27825624,14.02.2019,"
*CH-Auto,Gepflegt,Erste Hand ab MFK ab Service 8- Fach** **Navi Automat**Ausstattung:AlufelgenParkhilfeManuelle KlimaanlageEingebautes NavigationssystemSitzheizungStabilitä...
",Essence,90000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-a-160-leader-autotronic--27825624.aspx?view=2&pi=6001&fcid=113&pr=1,Urtenen-Schönbühl,MERCEDES-BENZ A 160 Leader Autotronic,8990.0,2012
27825613,14.02.2019,"
Equipement:Jantes en aluClimatisation manuelleVerrouillage du différentielContrôle de la stabilitéRégulateur de vitesseIsofixClimatisation automatique
",Essence,189500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-golf-plus-16-fsi-comfortline--27825613.aspx?view=2&pi=6001&fcid=113&pr=1,Satigny / GE,VW Golf Plus 1.6 FSI Comfortline,2500.0,2006
27825607,14.02.2019,"
Für Besichtigung und Probefahrt bitte vorher anrufen!Ausstattung:AlufelgenElektrische SitzverstellungSitzbezug LederEingebautes NavigationssystemSitzheizungStabilitätskontr...
",Essence,299200,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-525xi-touring-steptronic--27825607.aspx?view=2&pi=6001&fcid=113&pr=1,Wallisellen,BMW 525xi Touring Steptronic,4900.0,2007
27825604,14.02.2019,"
Ausstattung:DifferenzialsperreStabilitätskontrolleIsofixStart-/Stop-SystemAutomatische KlimaanlageSitzbezug StoffEigenschaften:Unfallfahrzeug
",Diesel,70612,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/seat-leon-st-16-tdi-reference-4drive--27825604.aspx?view=2&pi=6001&fcid=113&pr=1,Buchs ZH,SEAT Leon ST 1.6 TDI Reference 4Drive,3900.0,2015
27825603,14.02.2019,"
Ausstattung: 8-Stufen AutomatikAllradantrieb permanentABSAbstandsregeltempomat ACCAirbag Fahrer und BeifahrerAlarmanlageAlcantara- / LedersitzeAussenspiegel einklappbar...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/jeep-grand-cherokee-64-srt--27825603.aspx?view=2&pi=6001&fcid=113&pr=1,Lyssach,JEEP Grand Cherokee 6.4 SRT,75800.0,2019
27825601,14.02.2019,"
Ausstattung: AirbagAirbag BeifahrerAlarmanlageAussenspiegelheizungAutodimm InnenspiegelBordcomputerBody-Stripeselektrischer Fahrersitzelektrische Fensterheberelektri...
",Essence,56468,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/dodge-challenger-64-392-srt-8--27825601.aspx?view=2&pi=6001&fcid=113&pr=1,Lyssach,DODGE Challenger 6.4 392 SRT-8,39900.0,2013
27825600,14.02.2019,"
Im Verkaufspreis sind folgende Leistungen inbegriffen:- Neue Motorfahrzeugkontrolle (oder letzte MFK mind. innerhalb 12 Mte.)- Weiterlaufende Peugeot-Werksgarantie (36Mte oder 80'000...
",Diesel,8100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-308-16-bluehdi-allure-eat6--27825600.aspx?view=2&pi=6001&fcid=113&pr=1,Oberdiessbach,PEUGEOT 308 1.6 BlueHDI Allure EAT6,20900.0,2018
