item_id,date,description,engine,km,link,location,name,price,year
29266647,29.05.2019,"
DirektimportMatrix LED, AHK, Standheizung, Panoramadach, Luftfahrwerk, Distanzregler, uvm.Ausstattung:AlufelgenElektrische SitzverstellungParkhilfeEingebautes Navigationssyst...
",Essence,13200,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-sq5-30-tfsi-quattro-s-tronic--29266647.aspx?view=2&pi=2601&fcid=113&pr=1,Langenthal,AUDI SQ5 3.0 TFSI quattro S-tronic,74900.0,2018
29266646,29.05.2019,"
Preis exkl. Ablieferungspauschale Interieur: Stoff ''Black'' schwarzExterieur: Magnetic GreyAMAG Nr. 413742  Preis vorbehaltlich eventueller Preis-/Prämienanpassungen seitens ...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/seat-ibiza-10-ecotsi-swiss-fr-dsg--29266646.aspx?view=2&pi=2601&fcid=113&pr=1,Langenthal,SEAT Ibiza 1.0 EcoTSI Swiss FR DSG,27610.0,2019
29266645,29.05.2019,"
Roues hiver, [0TD] tapis de sol en textile avant et arrière, [0VB] papiers en francais (ex usine), [2T] deep black nacré, [4F2] Système de fermeture et de démarrage sans clé ''Keyless Ac...
",Diesel,190000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-tiguan-20-tdi-bluemotion-sport~style-4motion--29266645.aspx?view=2&pi=2601&fcid=113&pr=1,Develier,VW Tiguan 2.0 TDI BlueMotion Sport&Style 4Motion,15900.0,2013
29266644,29.05.2019,"
Klimaanlage manuell, [AF] Black, [B4] Candy white Klein aber fein, inkl. Klimaanlage!Ausstattung:AlufelgenStabilitätskontrolleTempomatFreisprechanlageIsofixStart-/Stop-Sy...
",Essence,1111,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/seat-ibiza-10-mpi-reference--29266644.aspx?view=2&pi=2601&fcid=113&pr=1,Aarau,SEAT Ibiza 1.0 MPI Reference,14900.0,2019
29266640,29.05.2019,"
Brutto Fr. 40'000.- inkl. Ablieferungspauschale (Fr. 350.-)Immatrikulationsprämie Fr. 2'000.-Verkaufspreis Fr. 38'000.-Ceed GT 2019 / 204 PS / Klappenauspuff / Alcantara Sitzbezüge...
",Essence,15,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/kia-ceed-16-t-gdi-gt--29266640.aspx?view=2&pi=2601&fcid=113&pr=1,Sursee,KIA CEED 1.6 T-GDi GT,38000.0,2019
29266639,29.05.2019,"
Vorführwagenrabatt! Frontscheibenheizung - Sitzheizung - DAB+ - Adaptiver Tempomat - Rückfahrkamera - el. Heckklappe - NaviAusstattung:AlufelgenParkhilfeEingebautes Navigationssy...
",Diesel,500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-kuga-20-tdci-st-line-high-4wd-powershift--29266639.aspx?view=2&pi=2601&fcid=113&pr=1,Bellach,FORD Kuga 2.0 TDCi ST Line High 4WD PowerShift,38200.0,2019
29266635,29.05.2019,"
Exklusiv bei Kia Schweiz: *7 Jahre / 150'000 km Garantie - 7 Jahre Kia Assistance - 7 Jahre Map Update* Ich freue mich auf Ihre Anfrage: Beat Hunkeler 044 495 23 18 ...
",Essence,20,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/kia-ceed-sw-14-t-gdi-style--29266635.aspx?view=2&pi=2601&fcid=113&pr=1,Zurich,KIA CEED SW 1.4 T-GDi Style,37500.0,2019
29266634,29.05.2019,"
- Voiture de première main- Expertisée du jours- Carrosserie très bon étatEquipement:Jantes en aluClimatisation manuelleSystème de navigation intégréVerrouillage du différentie...
",Essence,68000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/alfa-romeo-mito-14-tb-distinctive--29266634.aspx?view=2&pi=2601&fcid=113&pr=1,Montreux,ALFA ROMEO MiTo 1.4 TB Distinctive,5950.0,2010
29266632,29.05.2019,"
**7-Plätzer****Frisch ab Service****7-Plätzer**Frisch ab Service**Ausstattung:Sitzbezug StoffExtras:8-fach bereiftEigenschaften:Ab MFK
",Diesel,51900,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-tourneo-connect-plus-18-tdci--29266632.aspx?view=2&pi=2601&fcid=113&pr=1,Winterthur,FORD Tourneo Connect Plus 1.8 TDCi,6500.0,2009
29266630,29.05.2019,"
Der angegebene Verkaufspreis wurde auf Basis der Flottenrabattstufe “Kleinflotte“ berechnet. Ohne die entsprechende Berechtigung resultiert ein höherer Verkaufspreis. Bitte setzen Sie si...
",Essence,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-b-250-4matic-amg-line--29266630.aspx?view=2&pi=2601&fcid=113&pr=1,Pratteln,MERCEDES-BENZ B 250 4Matic AMG Line,54718.0,2019
29266628,29.05.2019,"
AB SERVICE UND MFKAusstattung:AlufelgenManuelle KlimaanlageEingebautes NavigationssystemStabilitätskontrolleIsofixSportsitzeBluetooth-SchnittstelleSitzbezug StoffEige...
",Essence,35000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-fiesta-10-scti-sport-black--29266628.aspx?view=2&pi=2601&fcid=113&pr=1,Pfäffikon,FORD Fiesta 1.0 SCTi Sport Black,11900.0,2015
29266627,29.05.2019,"
neuer Wasserpumpe und Zahnriemen-Klima neu gefüllt- Alufelgen und 8 fach bereift Kleine Krtzer und FarbschädenAusstattung:Manuelle KlimaanlageExtras:8-fach bereiftEigenschaften...
",Essence,91800,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-fiesta-14-16v-trend--29266627.aspx?view=2&pi=2601&fcid=113&pr=1,Tafers,FORD Fiesta 1.4 16V Trend,4900.0,2008
29266625,29.05.2019,"
4 pneus été neufs - châssis rabaissé homologuéBAISSE DE PRIX !!!Equipement:Jantes en aluAide au parcageSystème de navigation intégréContrôle de la stabilitéRégulateur de vi...
",Essence,72000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-208-16-turbo-gti--29266625.aspx?view=2&pi=2601&fcid=113&pr=1,Montfaucon,PEUGEOT 208 1.6 Turbo GTi,13000.0,2014
