item_id,date,description,engine,km,link,location,name,price,year
28290547,19.03.2019,"
Besten Dank für Ihr Interesse an unserem Fahrzeug! Highlights dieses Fahrzeugs: - 3J.Garantie - Navi - Spurwechsel - Verkehrsschild - Kamera - Tempomat - Abstandswarner...
",Essence,4,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/toyota-yaris-15-trend-navir%c3%bcckfahrkameratempomatspurwec--28290547.aspx?view=2&pi=5301&fcid=113&pr=1,Sursee,TOYOTA YARIS 1.5 Trend *Navi*Rückfahrkamera*Tempomat*Spurwec,15490.0,2019
28290541,19.03.2019,"
Très bon état mécanique et carrosserie - GPS - Bluetooth - Tempomat ACC - Caméra + Parc Assist - Dynaudio - Sièges chauffants - Prise AUX - Tous les services faits - Véhicule vendu exper...
",Diesel,99000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-golf-20-tdi-alltrack-4motion--28290541.aspx?view=2&pi=5301&fcid=113&pr=1,Villars-Ste-Croix,VW Golf 2.0 TDI Alltrack 4Motion,18900.0,2015
28290537,19.03.2019,"
Official Dealer Lotus - Premium & Sport CarsReprésentant officiel Komo-tec & Akrapovic""Life is too short to drive a boring car"" Magnifique Lotus Evora 410 Sport de 1ère main.Mot...
",Essence,10800,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/lotus-evora-35-v6-410-sport--28290537.aspx?view=2&pi=5301&fcid=113&pr=1,Plan-les-Ouates,LOTUS Evora 3.5 V6 410 Sport,89985.0,2017
28290534,19.03.2019,"
Official Dealer Lotus - Premium & Sport CarsReprésentant officiel Komo-tec & Akrapovic""Life is too short to drive a boring car"" Belle Lotus Elise 1.6 CR de 2ème main.Moteur Toyo...
",Essence,44000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/lotus-elise-cr--28290534.aspx?view=2&pi=5301&fcid=113&pr=1,Plan-les-Ouates,LOTUS Elise CR,34985.0,2013
28290523,19.03.2019,"
""Preis gütltig bei Fahrzeugeintausch!"" HERZLICH WILLKOMMEN BEI DER AUTO SUTER AG IN HÜNENBERG UND SINS Wir freuen uns über Ihr Interesse an unserem Fahrzeug! Unsere Dienstleistu...
",Essence,100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/fiat-500-c-09-t-twinair-120th-annivers--28290523.aspx?view=2&pi=5301&fcid=113&pr=1,Sins,FIAT 500 C 0.9 T TwinAir 120th Annivers.,22240.0,2019
28290522,19.03.2019,"
HERZLICH WILLKOMMEN BEI DER AUTO SUTER AG IN HÜNENBERG UND SINS Wir freuen uns über Ihr Interesse an unserem Fahrzeug! Unsere Dienstleistungen: - Verkauf von Neuwagen , Vorführw...
",Essence,32400,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/fiat-500-c-09-t-twinair-105-lounge--28290522.aspx?view=2&pi=5301&fcid=113&pr=1,Sins,FIAT 500 C 0.9 T TwinAir 105 Lounge,11900.0,2015
28290516,19.03.2019,"
Anhängerkupplung 1900 KgAusstattung:AlufelgenEingebautes NavigationssystemSitzheizungDifferenzialsperreStabilitätskontrolleTempomatAnhängerkupplungAutomatische Klimaanl...
",Essence,188100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a6-avant-32-v6-fsi-quattro--28290516.aspx?view=2&pi=5301&fcid=113&pr=1,Uetendorf,AUDI A6 Avant 3.2 V6 FSI quattro,2900.0,2005
28290515,19.03.2019,"
Ein Fahrzeug für den Liebhaber. Mit seltenem Chrom-Paket. Ein perfektes Fahrzeug zum Frühlings-Beginn. Kontaktieren Sie uns für eine Besichtigung und starten Sie sportlich in den Frühlin...
",Essence,155000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-z3-30i-roadster--28290515.aspx?view=2&pi=5301&fcid=113&pr=1,Flurlingen,BMW Z3 3.0i Roadster,15350.0,2001
28290508,19.03.2019,"
Herzlich willkommen! Danke für Ihr Interesse an unseren Qualitäts-Occasionen. Dieses Fahrzeug steht für Sie zur Besichtigung und Probefahrt bereit.Vereinbaren Sie am besten noch ...
",Essence,64000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-astra-k-st-14-t-150-et-excells-s--28290508.aspx?view=2&pi=5301&fcid=113&pr=1,Langenthal,OPEL ASTRA K ST 1.4 T 150 eT Excell.S/S,17800.0,2016
28290506,19.03.2019,"
Sehr gepflegt 1 Hand Wird Frisch Ab MFk Frisch Ab Service 12 Monate Garantie Ausstattung:AlufelgenManuelle KlimaanlageIsofixSchlüsselloser Zugang/StartTragbares Navigationsge...
",Essence,73600,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/suzuki-swift-15i-16v-vvt-gl-top--28290506.aspx?view=2&pi=5301&fcid=113&pr=1,Muttenz,SUZUKI Swift 1.5i 16V VVT GL Top,7900.0,2010
28290489,19.03.2019,"
Sehr geehrte Damen und Herren Herzlich Willkommen bei Nissan Progress. Wir bieten Ihnen Top Preise, motivierte Mitarbeiter und CH Fahrzeuge an Nissan High Performance Center!Wi...
",Diesel,20,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/nissan-navara-double-cab-n-guard-23-dci-4wd-automatic--28290489.aspx?view=2&pi=5301&fcid=113&pr=1,Zurich,NISSAN Navara Double Cab N-Guard 2.3 dCi 4WD Automatic,40900.0,2019
28290487,19.03.2019,"
Interessenten melden sich bitte bei unserem Verkaufsberater Patric Fuguet unter der Tel. 076 571 56 00Ausstattung:AlufelgenElektrische SitzverstellungParkhilfeEingebautes Navig...
",Diesel,50,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-mondeo-20-tdci-st-line-powershift--28290487.aspx?view=2&pi=5301&fcid=113&pr=1,Wettingen,FORD Mondeo 2.0 TDCi ST-Line PowerShift,39900.0,2019
28290457,19.03.2019,"
Top Fahrzeug . AB MFK SERVICE . Automat . 12 Monate Garantie NSA 490.- FR , Klimaanlage . Ausstattung:Manuelle KlimaanlageStabilitätskontrolleIsofixAutomatische KlimaanlageEx...
",Essence,119320,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-c-max-20-16v-carving-automatic--28290457.aspx?view=2&pi=5301&fcid=113&pr=1,Morat,FORD C-Max 2.0 16V Carving Automatic,5900.0,2008
28290455,19.03.2019,"
Ausstattung:IsofixSitzbezug Stoff
",Essence,265000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/skoda-octavia-20-ambiente-4x4--28290455.aspx?view=2&pi=5301&fcid=113&pr=1,Malters,SKODA Octavia 2.0 Ambiente 4x4,990.0,2000
28290430,19.03.2019,"
Frontscheibe hat einen Riss siehe Foto.Ausstattung:DifferenzialsperreAutomatische Klimaanlage
",Diesel,293521,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a6-avant-25-tdi-advance--28290430.aspx?view=2&pi=5301&fcid=113&pr=1,Oftringen  Kanton Aargau ,AUDI A6 Avant 2.5 TDI Advance,800.0,1999
28290429,19.03.2019,"
voiture livrée expertisée du jour , très soignée . pneus été + hiverEquipement:Climatisation manuelleIsofixSellerie tissu
",Essence,101200,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/kia-picanto-11-trend--28290429.aspx?view=2&pi=5301&fcid=113&pr=1,Romanel-sur-Morges,KIA Picanto 1.1 Trend,2990.0,2006
28290418,19.03.2019,"
** First Class aus erster Hand ** Alle unsere Fahrzeuge werden mit folgenden Leistungen an den Kunden übergeben: / frisch ab MFK / Service ausgeführt / mindestens mit 12 Monaten Garantie...
",Diesel,119050,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a4-avant-20-tdi--28290418.aspx?view=2&pi=5301&fcid=113&pr=1,Steinach,AUDI A4 Avant 2.0 TDI,15995.0,2013
28290414,19.03.2019,"
12Mt Garantie Administrationspauschale 380.-12Mt Garantie° Frisch MFK Service° 8x Alu° Navi° Leder° Tempomat° BiXenon° Sitzheiz & Lüfter° elektr. Sitz° Schiebedach° uvm.Ausstattun...
",Diesel,220000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-e-280-cdi-avantgarde-4matic-automatic--28290414.aspx?view=2&pi=5301&fcid=113&pr=1,Kaltbrunn,MERCEDES-BENZ E 280 CDI Avantgarde 4Matic Automatic,8990.0,2006
28290401,19.03.2019,"
Nos Engagements -12 Mois de Garantie -leasing/Credit -Reprise de votre véhicule -Expertise du jour Equipement:Jantes en aluVerrouillage du différentielContrôle de la stabilitéR...
",Essence,79000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a5-sportback-20-tfsi--28290401.aspx?view=2&pi=5301&fcid=113&pr=1,Bussigny ,AUDI A5 Sportback 2.0 TFSI,15900.0,2011
28290397,19.03.2019,"
Options supplémentaire -Pack Hiver-Pack Confort-Pack Parc-Peinture métallisée  Leasing possible dès 0.9%! Compris, Prime Blue . Forfait de livraison inclus dans le prix. Pro...
",Essence,5,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-focus-10i-ecob-125-st-line--28290397.aspx?view=2&pi=5301&fcid=113&pr=1,Grolley,FORD FOCUS 1.0i EcoB 125 ST-Line,29150.0,2019
28290388,19.03.2019,"
Ab sofort verfügbar und zur Probefahrt bereitAusstattung:AlufelgenParkhilfeSitzheizungStabilitätskontrolleTempomatDistanzreglerIsofixStart-/Stop-SystemAutomatische Kl...
",Hybride,500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/toyota-corolla-18-hsd-trend-e-cvt--28290388.aspx?view=2&pi=5302&fcid=113&pr=1,Neuenhof,TOYOTA Corolla 1.8 HSD Trend e-CVT,35888.0,2019
28290384,19.03.2019,"
SKODA CITIGOAUTOMAT MIT GROSSEN RABATTEN ! Dieser CITIGOAUTOMAT ist wie folgt ausgestattet:  GARANTIE: 5 JAHRE / 150'000 KM • PACK CLEVER• KLIMAANLAGE• Radio CD MP3 AUX •...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/skoda-citigo-10-mpi-style--28290384.aspx?view=2&pi=5302&fcid=113&pr=1,Mellingen,SKODA CITIGO 1.0 MPI Style,16990.0,2019
28290383,19.03.2019,"
SKODA CITIGOAUTOMAT MIT GROSSEN RABATTEN ! Dieser CITIGOAUTOMAT ist wie folgt ausgestattet:  GARANTIE: 5 JAHRE / 150'000 KM • PACK CLEVER• KLIMAANLAGE• Radio CD MP3 AUX •...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/skoda-citigo-10-mpi-style--28290383.aspx?view=2&pi=5302&fcid=113&pr=1,Mellingen,SKODA CITIGO 1.0 MPI Style,16990.0,2019
28290381,19.03.2019,"
SKODA CITIGOAUTOMAT MIT GROSSEN RABATTEN ! Dieser CITIGOAUTOMAT ist wie folgt ausgestattet:  GARANTIE: 5 JAHRE / 150'000 KM • PACK CLEVER• KLIMAANLAGE• Radio CD MP3 AUX •...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/skoda-citigo-10-mpi-style--28290381.aspx?view=2&pi=5302&fcid=113&pr=1,Mellingen,SKODA CITIGO 1.0 MPI Style,16990.0,2019
28290372,19.03.2019,"
""Im ausgeschriebenen Preis bereits enthalten: BMW Swiss Bonus sowie der Business Rabatt.""""Am Tor zur Ostschweiz"" - Ihre Sepp Fässler (Wil) AGAusstattung:AlufelgenElektrische Sitz...
",Diesel,2000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-x3-xdrive-20d-m-sport-steptronic--28290372.aspx?view=2&pi=5302&fcid=113&pr=1,Wil,BMW X3 xDrive 20d M Sport Steptronic,69700.0,2019
28290368,19.03.2019,"
M Paket mit 20 Zoll Felgen 8 Fach breit Frisch ab Service Frisch ab MFK alle Bremsen Komplet neu mit Garantie mit von BMW 100000 KmM Paket mit 20 Zoll Felgen 8 Fach breit Frisch ab Ser...
",Diesel,76900,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-x4-xdrive-20d-xline-steptronic--28290368.aspx?view=2&pi=5302&fcid=113&pr=1,Berne,BMW X4 xDrive 20d xLine Steptronic,32990.0,2014
28290360,19.03.2019,"
Expertiser du joursTrès bonne état Equipement:Jantes en aluRéglage électrique des siègesSièges chauffantsContrôle de la stabilitéRégulateur de vitesseIsofixPhares directi...
",Diesel,190000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-s-max-20-tdci-titanium-powershift--28290360.aspx?view=2&pi=5302&fcid=113&pr=1,Aigle,FORD S-Max 2.0 TDCi Titanium PowerShift,6400.0,2012
28290359,19.03.2019,"
Schöner Elektro-KleinwagenAusstattung:AlufelgenManuelle KlimaanlageEingebautes NavigationssystemSitzheizungStabilitätskontrolleTempomatFreisprechanlageIsofixAutomatis...
",Electrique,3000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-i3-94ah--28290359.aspx?view=2&pi=5302&fcid=113&pr=1,Buchs SG,BMW i3 (94Ah),33900.0,2018
28290354,19.03.2019,"
Ford Focus Kombi 1.5 Ecoboost ST-Line mit 182PS   Top Ausstattung wie z.B Navigationssystem ohne DAB+ mit USB/AUX und Bluetooth, Innenspiegel automatisch abblendbar, LED-Scheinwerfer,...
",Essence,5,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-focus-15-scti-st-line--28290354.aspx?view=2&pi=5302&fcid=113&pr=1,Wil SG,FORD Focus 1.5 SCTi ST Line,27560.0,2019
28290347,19.03.2019,"
SKODA CITIGOAUTOMAT MIT GROSSEN RABATTEN ! Dieser CITIGOAUTOMAT ist wie folgt ausgestattet:  GARANTIE: 5 JAHRE / 150'000 KM • PACK CLEVER• KLIMAANLAGE• Radio CD MP3 AUX •...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/skoda-citigo-10-mpi-style--28290347.aspx?view=2&pi=5302&fcid=113&pr=1,Mellingen,SKODA CITIGO 1.0 MPI Style,16990.0,2019
28290345,19.03.2019,"
VOITURE SUISSE    TRES SOIGNEE   SPLENDIDE COMPOSITION   FAIBLE KILOMETRAGE   TOUS LES ENTRETIENS A JOUR    CARNETS D'ORIGINEVOITURE SUISSE TRES SOIGNEE SPLENDIDE COMPOSITION FAIBLE KI...
",Essence,66523,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/maserati-quattroporte-42-v8-executive-gt-automatica--28290345.aspx?view=2&pi=5302&fcid=113&pr=1,Matran,MASERATI Quattroporte 4.2 V8 Executive GT Automatica,27000.0,2008
28290319,19.03.2019,"
Ausstattung:AlufelgenParkhilfeSitzbezug LederEingebautes NavigationssystemSitzheizungDifferenzialsperreStabilitätskontrolleTempomatDistanzreglerFreisprechanlageIsof...
",Essence,100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/seat-ibiza-15-tsi-evo-swiss-fr--28290319.aspx?view=2&pi=5302&fcid=113&pr=1,Emmen,SEAT Ibiza 1.5 TSI EVO Swiss FR,24700.0,2019
28290317,19.03.2019,"
Herstellergarantie, 36 Monate, bzw. max. 100'000 km   Ausstattung:AlufelgenElektrische SitzverstellungParkhilfeSitzbezug LederEin...
",Diesel,1500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/nissan-qashqai-17-dci-tekna4x4--28290317.aspx?view=2&pi=5302&fcid=113&pr=1,Zofingen,NISSAN Qashqai 1.7 dCi tekna+4x4,40990.0,2019
28290304,19.03.2019,"
Tageszulassung 08.2018  Unser Angebot umfasst Neuwagen und junge Gebrauchtwagen aller Marken.  Wir suchen für Sie sowohl auf dem Schweizer Markt, wie auch durch Direktimport die at...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/fiat-dobl%c3%b2-16-multi-jet-trekking--28290304.aspx?view=2&pi=5302&fcid=113&pr=1,Hendschiken,FIAT Doblò 1.6 Multi Jet Trekking,21900.0,2018
28290302,19.03.2019,"
*** GARANTIE 5 ANS OU 150 000 KM DEPUIS LA DATE DE 1ERE IMMATRICULATION ****** LEASING ****** REPRISE WIR SPRECHEN DEUTSCH, WE SPEAK ENGLISH,PARLIAMO ITALIANO, FALAMOS PORTUGUÊS, H...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mazda-3-skyactiv-g-122-revolution-automat--28290302.aspx?view=2&pi=5302&fcid=113&pr=1,Cortaillod,MAZDA 3 SKYACTIV-G 122 Revolution Automat,34990.0,2019
28290301,19.03.2019,"
Sehr geehrte Damen und Herren Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben. Für eine unverbindliche Beratung und Probefahrt stehen ...
",Essence,5900,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/porsche-911-turbo-s-pdk--28290301.aspx?view=2&pi=5302&fcid=113&pr=1,Feutersoey,PORSCHE 911 Turbo S PDK,189911.0,2012
28290298,19.03.2019,"
*** GARANTIE 5 ANS OU 150 000 KM DEPUIS LA DATE DE 1ERE IMMATRICULATION ****** LEASING ****** REPRISE WIR SPRECHEN DEUTSCH, WE SPEAK ENGLISH,PARLIAMO ITALIANO, FALAMOS PORTUGUÊS, H...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mazda-3-skyactiv-g-122-ambition-pack-automat--28290298.aspx?view=2&pi=5302&fcid=113&pr=1,Cortaillod,MAZDA 3 SKYACTIV-G 122 Ambition Pack Automat,32890.0,2019
28290296,19.03.2019,"
Im Neuwagen Zustand!!Aus 1. Hand mit garantierten 25000km!!Ausstattung:AlufelgenSitzheizungDifferenzialsperreStabilitätskontrolleSportsitzeAutomatische KlimaanlageSitzbez...
",Essence,25000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-tt-coup%c3%a9-18-t--28290296.aspx?view=2&pi=5302&fcid=113&pr=1,Bertschikon,AUDI TT Coupé 1.8 T,15900.0,2000
28290289,19.03.2019,"
Willkommen bei AUTO CENTER HIRZEL AG  Es freut uns, dass Sie an unseren Fahrzeugen Interesse haben.  Zu den wichtigsten Fragen, einige Erläuterungen. Eintausch: Gerne tausch...
",Essence,88700,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mercedes-benz-c-200-kompressor-el%c3%a9gance-automatic--28290289.aspx?view=2&pi=5302&fcid=113&pr=1,Hirzel,MERCEDES-BENZ C 200 Kompressor Elégance Automatic,12500.0,2008
28290283,19.03.2019,"
Magnifique 911 Cabrio Turbo, 1ère main kilométrage garanti et expertisée du jour.Equipement:Jantes en aluRéglage électrique des siègesSellerie cuirSystème de navigation intégré...
",Essence,15500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/porsche-911-cabrio-turbo-pdk--28290283.aspx?view=2&pi=5302&fcid=113&pr=1,Genève,PORSCHE 911 Cabrio Turbo PDK,99900.0,2011
28290282,19.03.2019,"
StandortZünd MobilCenter Widnau AGDiepoldsauerstrasse 389443 WidnauTel. 071 727 04 04 VP mit 15'000 Km / Eine Ablieferungspauschale von Fr. 400.- wird verrechnet. Sie erhalten...
",Diesel,13607,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-astra-st-16-cdti-ef-enjoy-s-s--28290282.aspx?view=2&pi=5303&fcid=113&pr=1,Widnau,OPEL ASTRA ST 1.6 CDTI eF Enjoy S/S,17800.0,2017
28290279,19.03.2019,"
*** GARANTIE 5 ANS OU 150 000 KM DEPUIS LA DATE DE 1ERE IMMATRICULATION ****** LEASING ****** REPRISE WIR SPRECHEN DEUTSCH, WE SPEAK ENGLISH,PARLIAMO ITALIANO, FALAMOS PORTUGUÊS, H...
",Essence,1,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/mazda-3-skyactiv-g-122-ambition-pack-automat--28290279.aspx?view=2&pi=5303&fcid=113&pr=1,Cortaillod,MAZDA 3 SKYACTIV-G 122 Ambition Pack Automat,33190.0,2019
