item_id,date,description,engine,km,link,location,name,price,year
27529137,24.01.2019,"
[N7K] Sitzbezüge Alcantara Frequenz / Kunstleder mono.pur 550 Kombination S line, [QJ1] Aluminiumoptik im Interieur inkl. Audi virtual cockpit plus, Rückfahrkamera, Assistenzpaket, Fahrw...
",Essence,3500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-q3-45-tfsi-s-line-quattro-s-tronic--27529137.aspx?view=2&pi=6301&fcid=113&pr=1,Vaduz,AUDI Q3 45 TFSI S line quattro S tronic,69400.0,2019
27529119,24.01.2019,"
[FK2] 24-Liter AdBlue-Tank, [L5] florettsilber metallic, [N7K] Sitzbezüge in Alcantara Frequenz/Leder (S line), [PQI] Leichtmetallräder im 5-Doppelspeichen-Design 19J Titanoptik, [YEI] I...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a4-avant-20-tdi-sport-quattro-s-tronic--27529119.aspx?view=2&pi=6301&fcid=113&pr=1,Heerbrugg,AUDI A4 Avant 2.0 TDI Sport quattro S-tronic,74940.0,2019
27529114,24.01.2019,"
[3SJ] Doppel-Beifahrersitz im Fahrerhaus, [6XP] Elektrisch verstell-, anklapp- und beheizbare Aussenspiegel, [8QM] 4 Schlüssel mit Funkfernbedienung, [A35] Wartungspaket 6 Jahre oder 100...
",Diesel,10,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-t6-20-tdi-4motion-dsg--27529114.aspx?view=2&pi=6301&fcid=113&pr=1,Schattdorf,VW T6 2.0 TDI 4Motion DSG,58600.0,2019
27529105,24.01.2019,"
[#F1] BusinessPlus, [#G8] Anschlussgarantie +2 Jahre, max. 100'000 km, (netto), [0E] mythosschwarz metallic, [EI] schwarz - felsgrau, [FK2] 24-Liter AdBlue-Tank, [GB1] LTE-Unterstützung ...
",Diesel,20,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a4-avant-20-tdi-sport-quattro-s-tronic--27529105.aspx?view=2&pi=6301&fcid=113&pr=1,Winterthur-Töss,AUDI A4 Avant 2.0 TDI Sport quattro S-tronic,65006.0,2019
27529103,24.01.2019,"
[#F1] BusinessPlus, [#G8] Anschlussgarantie +2 Jahre, max. 100'000 km, (netto), [0UK] Akzentflächen Diamantlack silbergrau, [4I3] Komfortschlüssel ohne Safelock, [5MB] Dekoreinlagen Poly...
",Essence,20,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a1-sportback-30-tfsi-s-line-s-tronic--27529103.aspx?view=2&pi=6301&fcid=113&pr=1,Winterthur-Töss,AUDI A1 Sportback 30 TFSI S Line S-tronic,33660.0,2019
27529080,24.01.2019,"
R-Line - Automat - Navigation - Style Paket - inkl. WinterräderAusstattung:AlufelgenParkhilfeManuelle KlimaanlageEingebautes NavigationssystemSitzheizungStabilitätskontroll...
",Essence,5800,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-polo-10-tsi-bmt-comfortline-dsg--27529080.aspx?view=2&pi=6301&fcid=113&pr=1,Dübendorf,VW Polo 1.0 TSI BMT Comfortline DSG,26900.0,2019
27529074,24.01.2019,"
5 Jahre oder 100'000 Km Automat - LED - 5 Jahre Werksgarantie - 8fach bereiftAusstattung:AlufelgenParkhilfeEingebautes NavigationssystemSitzheizungDifferenzialsperreStabi...
",Essence,6500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-golf-15-tsi-evo-comfortline-dsg--27529074.aspx?view=2&pi=6301&fcid=113&pr=1,Dübendorf,VW Golf 1.5 TSI EVO Comfortline DSG,30900.0,2018
27529066,24.01.2019,"
[#F1] BusinessPlus, [0VB] Papiers français, [2H6] Audi drive select, [4A3] Sièges avant chauffants, [9AK] Climatisation confort, [QJ1] Optique alu dans l'intérieur, [WF6] Paquet techniqu...
",Essence,20,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-q2-10-tfsi-sport-s-tronic--27529066.aspx?view=2&pi=6301&fcid=113&pr=1,Martigny,AUDI Q2 1.0 TFSI sport S-tronic,37990.0,2019
27529064,24.01.2019,"
[B06] A1 ''admired'' Bonus, [PBF] A1 ''admired Paket'' Equipement:Jantes en aluSièges chauffantsVerrouillage du différentielContrôle de la stabilitéRégulateur de vitessePha...
",Essence,4900,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a1-sportback-10-tfsi-sport-s-tronic--27529064.aspx?view=2&pi=6301&fcid=113&pr=1,Martigny,AUDI A1 Sportback 1.0 TFSI Sport S-tronic,27900.0,2019
27529061,24.01.2019,"
SQ7 livrable de suiteEquipement:Jantes en aluRéglage électrique des siègesAide au parcageSellerie cuirSystème de navigation intégréSièges chauffantsContrôle de la stabili...
",Diesel,200,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-sq7-40-tdi-quattro-tiptronic--27529061.aspx?view=2&pi=6301&fcid=113&pr=1,Sion,AUDI SQ7 4.0 TDI quattro tiptronic,116700.0,2019
27529059,24.01.2019,"
[2Y] blanc glacier métal, [YEL] Infotainment & Technologie combipaquet Equipement:Jantes en aluSièges chauffantsContrôle de la stabilitéPhares xénonIsofixSièges sportSyst...
",Essence,20,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a3-sportback-20-tfsi-sport-quattro-s-tronic--27529059.aspx?view=2&pi=6301&fcid=113&pr=1,Sion,AUDI A3 Sportback 2.0 TFSI Sport quattro S-tronic,41300.0,2019
27529058,24.01.2019,"
[2D] bleu navarra métallisé, [FK2] réservoir AdBlue 24 litres, [PFB] S line Black paquet extérieur, [WKD] Paquet ''Business'' Equipement:Jantes en aluAide au parcageSièges chauff...
",Diesel,20,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a4-avant-20-tdi-sport-quattro-s-tronic--27529058.aspx?view=2&pi=6301&fcid=113&pr=1,Sion,AUDI A4 Avant 2.0 TDI Sport quattro S-tronic,61157.0,2018
