item_id,date,description,engine,km,link,location,name,price,year
29130395,19.05.2019,"
EXPERTISE DU JOUR ,,SERVICE,,,GARANTIE Equipement:Jantes en aluClimatisation manuelleVerrouillage du différentielContrôle de la stabilitéIsofixSystème start/stopInterface...
",Essence,73000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/alfa-romeo-mito-09-twinair-turbo-sbk-special-series--29130395.aspx?view=2&pi=3101&fcid=113&pr=1,ONEX - GENEVE,ALFA ROMEO MiTo 0.9 TwinAir Turbo SBK Special Series,8900.0,2014
29130394,19.05.2019,"
***Park Distance Control***EL Glasschiebedach***M-Sportpaket***Head Up Display***Klimaautomatik***ConnectedDrive Paket Pro***Ausstattung:AlufelgenElektrische SitzverstellungParkh...
",Essence,75500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-x4-xdrive-35i-steptronic--29130394.aspx?view=2&pi=3101&fcid=113&pr=1,Ibach-Schwyz,BMW X4 xDrive 35i Steptronic,39700.0,2016
29130393,19.05.2019,"
OFFRE SPECIALE…!!!!prix net net Frs. 29'900.-ACTION valable seulement jusqu'à fin Juin 2019...PROFITEZ…!!!OFFRE SPECIALE…!!!! prix net net Frs. 29'900.-Equipement:Jantes en a...
",Essence,38,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-kuga-15-scti-st-line-high-2wd--29130393.aspx?view=2&pi=3101&fcid=113&pr=1,Nyon,FORD Kuga 1.5 SCTi ST Line High 2WD,29900.0,2019
29130392,19.05.2019,"
CH Fahrzeug Motor neu rep. 100000 kmAusstattung:AlufelgenSitzbezug LederEingebautes NavigationssystemSchiebedachSitzheizungDifferenzialsperreStabilitätskontrolleTempoma...
",Essence,142000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a5-sportback-20-tfsi-quattro-s-tronic--29130392.aspx?view=2&pi=3101&fcid=113&pr=1,Schmitten,AUDI A5 Sportback 2.0 TFSI quattro S-tronic,15900.0,2011
29130391,19.05.2019,"
Ausstattung:Manuelle KlimaanlageStabilitätskontrolleTempomatIsofixStart-/Stop-SystemSitzbezug StoffExtras:8-fach bereiftEigenschaften:Ab MFK
",Essence,51100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/skoda-fabia-12-tsi-ambition-plus--29130391.aspx?view=2&pi=3101&fcid=113&pr=1,Belp,SKODA Fabia 1.2 TSI Ambition Plus,8900.0,2013
29130390,19.05.2019,"
Herzlich willkommen! Danke für Ihr Interesse an unseren Qualitäts-Occasionen. Dieses Fahrzeug steht für Sie zur Besichtigung und Probefahrt bereit.Vereinbaren Sie am besten noch ...
",Essence,78200,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/opel-zafira-tourer-14t-eflex-active-ed-s-s--29130390.aspx?view=2&pi=3101&fcid=113&pr=1,Langenthal,OPEL ZAFIRA Tourer 1.4T eFLEX Active Ed. S/S,16200.0,2014
29130389,19.05.2019,"
Frisch ab Service  Frisch ab MFK 8-Fach bereift  Top ZustandAusstattung:AlufelgenSitzheizungStabilitätskontrolleTempomatXenon-ScheinwerferIsofixSportsitzeStart...
",Diesel,178700,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-320d-xdrive-touring-more4you-steptronic--29130389.aspx?view=2&pi=3101&fcid=113&pr=1,Zizers,BMW 320d xDrive Touring more4you Steptronic,8900.0,2009
29130388,19.05.2019,"
Herzlich willkommen! Danke für Ihr Interesse an unseren Qualitäts-Occasionen. Dieses Fahrzeug steht für Sie zur Besichtigung und Probefahrt bereit.Vereinbaren Sie am besten noch ...
",Diesel,32300,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/renault-sc%c3%89nic-16-dci-160-bose-edc--29130388.aspx?view=2&pi=3101&fcid=113&pr=1,Langenthal,RENAULT SCÉNIC 1.6 dCi 160  Bose EDC,22400.0,2019
29130386,19.05.2019,"
Profitez d'un leasing promotionnel à 0.9% !Equipement:Jantes en aluSystème de navigation intégréContrôle de la stabilitéRégulateur de vitesseIsofixPhares directionnelsInt...
",Essence,8000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/renault-grand-sc%c3%a9nic-13-16v-turbo-intens-edc--29130386.aspx?view=2&pi=3101&fcid=113&pr=1,Plan-les-Ouates,RENAULT Grand Scénic 1.3 16V Turbo Intens EDC,32900.0,2019
29130385,19.05.2019,"
Equipement:Sellerie cuirSystème de navigation intégréDispositif mains libresCrochet d’attelageInterface bluetoothClimatisation automatiqueCaméra de reculRadio DAB
",Essence,87269,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/subaru-forester-crosstrek--29130385.aspx?view=2&pi=3101&fcid=113&pr=1,La Sagne NE,SUBARU FORESTER Crosstrek,18900.0,2014
29130381,19.05.2019,"
Wagen ist gepflegt und der Service wurde regelmässig gemacht. Der Preis ist verhandelbar. Ausstattung:AlufelgenSitzbezug LederSitzheizungStabilitätskontrolleTempomatSportsi...
",Essence,45000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/hyundai-coup%c3%a9-27-24v-fx--29130381.aspx?view=2&pi=3101&fcid=113&pr=1,Scheuren,HYUNDAI Coupé 2.7 24V FX,7000.0,2007
