item_id,date,description,engine,km,link,location,name,price,year
29538195,19.06.2019,"
auto-outlet.ch......günstig autos online kaufen  Wir freuen uns über Ihr Interesse an unserem Angebot. Lassen Sie sich vom Leistungspaket der auto-outlet.ch in Spreitenbach überze...
",Diesel,25000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/jeep-compass-20crd-limited-awd-9atx--29538195.aspx?view=2&pi=1101&fcid=113&pr=1,Spreitenbach,JEEP Compass 2.0CRD Limited AWD 9ATX,26500.0,2018
29538192,19.06.2019,"
- Tausch / Leasing möglich- Ablieferungspauschale 290.-Ausstattung:AlufelgenElektrische SitzverstellungManuelle KlimaanlageSitzbezug LederEingebautes NavigationssystemSit...
",Essence,93900,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/porsche-boxster-s-34-pdk--29538192.aspx?view=2&pi=1101&fcid=113&pr=1,Bischofszell,PORSCHE Boxster S 3.4 PDK,46900.0,2012
29538191,19.06.2019,"
Das Fahrzeug läuft super und kann direkt eingelöst werden.Ausstattung:AlufelgenElektrische SitzverstellungSitzbezug LederEingebautes NavigationssystemSitzheizungStabilitäts...
",Hybride,258000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/lexus-rx-400h-edition-awd-automatic--29538191.aspx?view=2&pi=1101&fcid=113&pr=1,Teufenthal AG,LEXUS RX 400h Edition AWD Automatic,6600.0,2006
29538189,19.06.2019,"
*FORD KUGA 2.0 TDCi 4X4*GUTER ZUSTAND*FRISCH AB MFK*FRISCH AB SERVICE*KLIMATRONIC*PARKSENSOR V+H*8 FACH ALU RÄDER*NICHTRAUCHER*UNFALLFREI*12 MONATE GARANTIE*INNEN WIE...
",Diesel,75500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/ford-kuga-20-tdci-titanium-4wd--29538189.aspx?view=2&pi=1101&fcid=113&pr=1,Schübelbach,FORD Kuga 2.0 TDCi Titanium 4WD,11900.0,2012
29538188,19.06.2019,"
Véhicule non-fumeurVéhicule en  parfait étatVéhicule entretenu à l’agenceACHAT DE TOUS VEHICULES, neufs et D`OccasionDes 2002 garanti non-accidente kms d`origineFinancement ada...
",Essence,69900,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/audi-a3-20-tfsi-ambiente-quattro-s-tronic--29538188.aspx?view=2&pi=1101&fcid=113&pr=1,Lausanne,AUDI A3 2.0 TFSI Ambiente quattro S-tronic,12900.0,2011
29538185,19.06.2019,"
im Auftrag zu verkaufenEigenschaften:Ab MFK
",Diesel,195500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/vw-passat-variant-20-tdi-cr-comfortline-4m--29538185.aspx?view=2&pi=1101&fcid=113&pr=1,Schluein,VW PASSAT Variant 2.0 TDI CR Comfortline 4m,9700.0,2011
29538184,19.06.2019,"
Eine echte Rarität ! Lotus Elise mit Exige Umbau. Rechts gesteuert. Nur für Rennstrecke.Motor ist ein Audi S3 Turbo mit einem Software -Mapping mit 3 Leistungsstufen. Per Drehknopf kann ...
",Essence,77000,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/lotus-elise--29538184.aspx?view=2&pi=1101&fcid=113&pr=1,Wetzikon,LOTUS Elise,40000.0,1996
29538183,19.06.2019,"
Herzlich Willkommen bei der Garage Galliker AG Luzern-Littau We speak english! / On parle français / Noi parliamo l'italiano! / Hablamos español! / Falamos portugues! Danke für Ihr...
",Essence,100,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/peugeot-3008-16-puretech-gt-line--29538183.aspx?view=2&pi=1101&fcid=113&pr=1,Luzern-Littau,PEUGEOT 3008 1.6 PureTech GT Line,40900.0,2019
29538182,19.06.2019,"
*VEICOLO IN CONTO VENDITA**LEASING GIÀ DA 2,9%**VEICOLO IN CONTO VENDITA**LEASING GIÀ DA 2,9%*Dotazione:Cerchi in alluminioSistema di navigazione integratoControllo della sta...
",Essence,81500,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/bmw-335-i-touring--29538182.aspx?view=2&pi=1101&fcid=113&pr=1,Biasca,BMW 335 i Touring,19500.0,2011
29538181,19.06.2019,"
CONCESSION HYUNDAI Route d'ollon 38 1860 Aigle 024 468 13 37Concession Hyundai - Rte d'Ollon 38 - 1860 Aigle / 024 468 13 37Equipement:Jantes en aluRéglage électrique de...
",Essence,30,https://www.anibis.ch//fr/d-automobiles-voitures-de-tourisme--113/hyundai-tucson-16-tgdi-vertex-4wd-dct--29538181.aspx?view=2&pi=1101&fcid=113&pr=1,Aigle ,HYUNDAI Tucson 1.6 TGDI Vertex 4WD DCT,43150.0,2019
